micro_agg,neg_corr,precision,accuracy,recall,tau,u,auc,eor,dpr,epsilon,eOdds,f,f1,k
1.0,1.0,0.6545174900801648,0.4789999999999999,0.5181174690210486,0.7,12.6,0.4577405181961026,0.058874157989526874,0.0854495771705901,1.0,0.2509978761349168,27.4,0.5678888381978602,
0.0,0.0,0.7153206395254607,0.595,0.7007111321958601,0.8,12.6,0.5257404674770131,0.11670684722848985,0.11636697568809455,1.0,0.2705083621445559,27.4,0.7036316189967186,
1.0,0.0,0.7223663696462703,0.623,0.7484722076651644,0.8,12.6,0.5370497321470958,0.09518839958258148,0.07903625138694327,1.0,0.1810511486651448,27.4,0.7350230525488258,
0.0,1.0,0.7175913262687974,0.579,0.6598094833562262,0.8,12.6,0.5274930328877045,0.08153003043195227,0.08536424118764124,1.0,0.18369030658603647,27.4,0.6850838650789721,
1.0,1.0,0.7136232817051715,0.5599999999999999,0.6119579947668143,0.8,12.6,0.5258639715878854,0.0703063310115124,0.06399947892842925,1.0,0.13270486178465618,27.4,0.6558323150333881,
0.0,0.0,0.7024420417780889,0.5710000000000001,0.6804466044053641,0.9,12.6,0.5010052553031275,0.05678811474173355,0.08548433044944401,1.0,0.1880951050580118,27.4,0.687901524127972,
1.0,0.0,0.6778045803306074,0.5389999999999999,0.6572503893629893,0.9,12.6,0.4652095303222431,0.11994698319834135,0.10871946009797698,1.0,0.22020830157111485,27.4,0.6580183515130866,
0.0,1.0,0.7310142636661494,0.5579999999999999,0.5683178047834186,0.9,12.6,0.5451144482372121,0.09387787577027604,0.10430227615372507,1.0,0.21910203181486554,27.4,0.6294580433879196,
1.0,1.0,0.7448107303036584,0.5970000000000001,0.6458683576145059,0.9,12.6,0.5632517358602008,0.15077110317556602,0.1242418446261052,1.0,0.22761125602191085,27.4,0.6907377548970046,
0.0,0.0,0.6891221318745718,0.5860000000000001,0.7493575464707256,1.0,12.6,0.4853849879246283,0.05958204255908564,0.05669693982789655,1.0,0.1268755213541124,27.4,0.7083018745866543,
1.0,0.0,0.6922637194460687,0.5740000000000001,0.7044077913051153,1.0,12.6,0.4869668298260662,0.11104866180933706,0.08237392584211288,1.0,0.17716127375786234,27.4,0.6959653016907124,
0.0,1.0,0.7108103730535753,0.5559999999999999,0.6186773610475198,1.0,12.6,0.5120427257828266,0.08028753006053083,0.09211940786472164,1.0,0.17851021980024845,27.4,0.6593585367993653,
1.0,1.0,0.670894031408467,0.49200000000000005,0.5098459280997799,1.0,12.6,0.4824196485779431,0.10795846784210586,0.10257374263291176,1.0,0.1787138605634428,27.4,0.5716766865040801,
0.0,0.0,0.7317018199835145,0.6459999999999999,0.7859396657454347,0.0,15.6,0.5542469220033355,0.07519972217746625,0.07852196674660619,1.0,0.1595273868611681,34.4,0.7563985186337664,
1.0,0.0,0.7136181743882567,0.569,0.6346492791038492,0.0,15.6,0.5196877853023711,0.08644955968280928,0.055157990247991326,1.0,0.17703219672055462,34.4,0.6669718584949125,
0.0,1.0,0.7045411333020508,0.5710000000000001,0.6658131204754365,0.0,15.6,0.5106873787951622,0.0985261625848109,0.09955666441051353,1.0,0.24626242826225306,34.4,0.6818363370234262,
1.0,1.0,0.7345062240641418,0.607,0.6822862181131478,0.0,15.6,0.5567786064540242,0.17728653144857365,0.1790057603091339,1.0,0.3510153686449031,34.4,0.7069650238525707,
0.0,0.0,0.6975019909002254,0.583,0.7134892991833951,0.1,15.6,0.4962003372550756,0.10909414433662347,0.08083453063687149,1.0,0.17465757596816656,34.4,0.703201359895491,
1.0,0.0,0.716888900203522,0.599,0.7125869699928471,0.1,15.6,0.5276765159127204,0.06835751777348834,0.07721070476404265,1.0,0.15902347785121312,34.4,0.7123776567688138,
0.0,1.0,0.7128776440348358,0.5959999999999999,0.7036339381101323,0.1,15.6,0.5259286142190767,0.09326148548182547,0.07145815364207309,1.0,0.20404996303500889,34.4,0.7067094390869441,
1.0,1.0,0.6870701131810772,0.529,0.6165079978008117,0.1,15.6,0.476473188008793,0.06472778405788511,0.06878918573675949,1.0,0.15562623447645935,34.4,0.6444909189309443,
0.0,0.0,0.716255943166348,0.613,0.740012779564465,0.2,15.6,0.5287687796817334,0.09121702546014714,0.06442020452039751,1.0,0.13355102022448245,34.4,0.7267476332468613,
1.0,0.0,0.7077191558660512,0.5449999999999999,0.5971593694434179,0.2,15.6,0.5120430305503471,0.12035033227509424,0.09955051656605908,1.0,0.2642166089896681,34.4,0.6444072739900044,
0.0,1.0,0.6905206792910973,0.5479999999999999,0.6419967196053229,0.2,15.6,0.4847765796433655,0.10873076883848544,0.12161223543368775,1.0,0.2703770347417173,34.4,0.6645168412264646,
1.0,1.0,0.7280976710010469,0.568,0.6126894455507809,0.2,15.6,0.5361761894788529,0.1049376932755635,0.09675740629695063,1.0,0.16647991661345246,34.4,0.6645786242853375,
0.0,0.0,0.6898867683280209,0.547,0.6481916088828087,0.3,15.6,0.4827201710521104,0.12920295045933225,0.1490037185516076,1.0,0.3083204182145709,34.4,0.6661065996463277,
1.0,0.0,0.7119112405012735,0.5929999999999999,0.7092284820635595,0.3,15.6,0.518363943980825,0.11182571928269693,0.09638395062438954,1.0,0.17388342050448485,34.4,0.7089717147289536,
0.0,1.0,0.7052758502533459,0.583,0.6871234579478778,0.3,15.6,0.5107760809429076,0.0951774561478399,0.07763020097517159,1.0,0.20589783154313795,34.4,0.6943395294069438,
1.0,1.0,0.7118397179979792,0.623,0.7767639384595016,0.3,15.6,0.5189481291849823,0.08599893712482061,0.07931203607399069,1.0,0.2102499926916656,34.4,0.7415739035801225,
0.0,0.0,0.7226820538951629,0.612,0.7211053863565737,0.4,15.6,0.5365064758826388,0.07224711398576693,0.06025365161241088,1.0,0.13694598357627738,34.4,0.7202057004411111,
1.0,0.0,0.6779471839858615,0.541,0.6450714828156231,0.4,15.6,0.4680946954818176,0.06408771266508284,0.07014780063358286,1.0,0.16458696689498722,34.4,0.6601935676707942,
0.0,1.0,0.6963832300319348,0.5800000000000001,0.7105658680817966,0.4,15.6,0.49380450185667296,0.0763956295017689,0.05425639878459774,1.0,0.17542819368913187,34.4,0.7025068404273854,
1.0,1.0,0.6968378149408487,0.523,0.5585860285342851,0.4,15.6,0.5004995394225673,0.060914128857817135,0.08093811255942858,1.0,0.1767071155641165,34.4,0.6170746612839869,
0.0,0.0,0.7051467424311331,0.6060000000000001,0.7435453453884159,0.5,15.6,0.5141682832393253,0.17595667161015605,0.17416481258544791,1.0,0.33765381988625165,34.4,0.7202330479653786,
1.0,0.0,0.6979435278713458,0.5489999999999999,0.6300758131572513,0.5,15.6,0.4967658998940209,0.067170492896061,0.08399267660880362,1.0,0.2032132694187137,34.4,0.6604290202080898,
0.0,1.0,0.7257675732172377,0.5980000000000001,0.6872672878086632,0.5,15.6,0.5366259627415784,0.05394573915936145,0.07148739795873958,1.0,0.15675411808229145,34.4,0.7048699075548461,
1.0,1.0,0.7044601824402806,0.5619999999999999,0.6468964597848252,0.5,15.6,0.5071571889492088,0.05449907560100912,0.07034685866467996,1.0,0.18564161132558815,34.4,0.6686628379798922,
0.0,0.0,0.7321315728518176,0.6279999999999999,0.7410233764896467,0.6,15.6,0.5521626399577533,0.09491262748065132,0.07227942918130334,1.0,0.16129153845708555,34.4,0.7346541268970043,
1.0,0.0,0.7122312941707318,0.595,0.7099082445659268,0.6,15.6,0.5193561107995485,0.09306588963087588,0.07566843107533552,1.0,0.13973094256527868,34.4,0.7091286982959822,
0.0,1.0,0.6988326960007527,0.573,0.682366867278247,0.6,15.6,0.5017480987572922,0.09689661359922476,0.09190858769113117,1.0,0.1853964734767936,34.4,0.688354048778077,
1.0,1.0,0.6691752089345002,0.5149999999999999,0.5966370438201152,0.6,15.6,0.4615595203078989,0.09328416861613892,0.08989548067308621,1.0,0.1760015343675604,34.4,0.6285528861139478,
0.0,0.0,0.6833428280252459,0.542,0.6394418364326075,0.7,15.6,0.4764051013070135,0.06344409017649276,0.07374467343657361,1.0,0.16658215526502226,34.4,0.6586024475951149,
1.0,0.0,0.6671219547738587,0.507,0.5771834207676197,0.7,15.6,0.4618020454572868,0.06605761679305694,0.07376939817514383,1.0,0.16107584599085273,34.4,0.6137869527505472,
0.0,1.0,0.6996597883597884,0.5640000000000001,0.6537869802900501,0.7,15.6,0.505760748613852,0.097058620540366,0.08866202123124038,1.0,0.1976950619353213,34.4,0.6740537732302503,
1.0,1.0,0.6859600804448366,0.55,0.6550254947714114,0.7,15.6,0.4791256765764239,0.10754146900019904,0.08681643617171649,1.0,0.22491060062629664,34.4,0.6687223183690798,
0.0,0.0,0.6985918052107343,0.5710000000000001,0.6815982730119503,0.8,15.6,0.4967709722425465,0.06991623513663353,0.04640356658770737,1.0,0.1348348113864791,34.4,0.6886006233258639,
1.0,0.0,0.7130299199325748,0.5549999999999999,0.5966855877772199,0.8,15.6,0.5281358931074618,0.09429253888299394,0.10347206932843038,1.0,0.2063707006360783,34.4,0.6459855689557953,
0.0,1.0,0.7297580132950594,0.639,0.7664313204140211,0.8,15.6,0.5519450870328199,0.0537197357490599,0.06949385103844666,1.0,0.1978468726161348,34.4,0.7474179520026831,
1.0,1.0,0.6736472847383388,0.5539999999999999,0.696009521235223,0.8,15.6,0.4614765388604497,0.09684038805856668,0.07616851920173377,1.0,0.1985391567077997,34.4,0.6801161290053558,
0.0,0.0,0.7105684557477487,0.6040000000000001,0.7345515843901758,0.9,15.6,0.5186171593194047,0.10623338733298428,0.09967346817405953,1.0,0.203867038232889,34.4,0.7216997666780032,
1.0,0.0,0.7067781386132546,0.5920000000000001,0.7131922616519288,0.9,15.6,0.5104242168979158,0.08537194804079551,0.0910144710002912,1.0,0.2157129635366098,34.4,0.7093869681739482,
0.0,1.0,0.6666216118494713,0.5109999999999999,0.5953840948666604,0.9,15.6,0.4521497282127919,0.11619972581500708,0.10125285540725956,1.0,0.19485902642477204,34.4,0.6277236700270843,
1.0,1.0,0.6800841686270498,0.5079999999999999,0.5620904241528252,0.9,15.6,0.4759539503572734,0.0900743166718983,0.09147343361822137,1.0,0.19599916456269045,34.4,0.6115384217527329,
0.0,0.0,0.7119393635330082,0.5980000000000001,0.7138452146507134,1.0,15.6,0.5197973706428216,0.05463553045795002,0.05731508945275068,1.0,0.135431651656548,34.4,0.7122081331466665,
1.0,0.0,0.6872680581760798,0.5539999999999999,0.6705274558369512,1.0,15.6,0.4812795271963543,0.07823545773566218,0.08388709356351952,1.0,0.21632880982282235,34.4,0.6745110363821609,
0.0,1.0,0.6883000605262457,0.521,0.5822698345276249,1.0,15.6,0.4817344619134457,0.12656957371087876,0.09225431404241714,1.0,0.16908885548712646,34.4,0.6286811956252064,
1.0,1.0,0.6725303617950678,0.503,0.5676640243308197,1.0,15.6,0.4626957060227793,0.07655881101199169,0.06478569824711583,1.0,0.15923495022063866,34.4,0.6124179190601936,
0.0,0.0,0.6862220792205949,0.556,0.672557291982708,0.0,18.6,0.4777514054605719,0.09543532184854688,0.09689725974265093,1.0,0.18572332325109936,41.4,0.6782423264992692,
1.0,0.0,0.6954406382888814,0.531,0.5869557422536531,0.0,18.6,0.4907382947406527,0.11861879805521372,0.09475494099416257,1.0,0.17635813181621932,41.4,0.6295436746800741,
0.0,1.0,0.6963932982839134,0.5609999999999999,0.6621886153387871,0.0,18.6,0.4905067600454179,0.06320431945853992,0.05172180134596762,1.0,0.17620480557048115,41.4,0.6783696990020754,
1.0,1.0,0.6905856061442804,0.546,0.6294109264356784,0.0,18.6,0.4907334511671528,0.07642991967239877,0.08140949015755636,1.0,0.15081171411611272,41.4,0.6562692661794661,
0.0,0.0,0.7368640446882797,0.665,0.8066846867719555,0.1,18.6,0.5661456994868296,0.11745764935974645,0.10910640212760696,1.0,0.19912019204396095,41.4,0.7688434769046522,
1.0,0.0,0.6685562452719161,0.5040000000000001,0.5717585600097088,0.1,18.6,0.4564303766019919,0.1296933602967834,0.13614635347429582,1.0,0.2724034343690865,41.4,0.6153469572905499,
0.0,1.0,0.7304784235419326,0.6279999999999999,0.7508623539773865,0.1,18.6,0.5510735353049702,0.10571232030102287,0.10484555511742023,1.0,0.23601581486148346,41.4,0.7361764487887813,
1.0,1.0,0.6928308456835331,0.5329999999999999,0.5962003872483851,0.1,18.6,0.4858468992332812,0.0696464693992587,0.09772691478396056,1.0,0.19686466725213148,41.4,0.639345221093121,
0.0,0.0,0.6838603568712801,0.562,0.7006915491222554,0.2,18.6,0.4723918615376473,0.0853917562339783,0.07452357734303725,1.0,0.14751655684175108,41.4,0.6900955309553095,
1.0,0.0,0.6985724703635797,0.5379999999999999,0.6011066367312264,0.2,18.6,0.4971205208738733,0.147366912400384,0.11598628016742278,1.0,0.2705370794714798,41.4,0.6436049244620292,
0.0,1.0,0.6709043804324897,0.515,0.6038129623398187,0.2,18.6,0.4602889524805365,0.09810781656894164,0.08933057183901827,1.0,0.20378117457976092,41.4,0.6320828865672272,
1.0,1.0,0.7225865876756409,0.5820000000000001,0.6460296191689789,0.2,18.6,0.5345391217677948,0.09108644430450613,0.05865361670874819,1.0,0.11529235521320345,41.4,0.6761686833688876,
0.0,0.0,0.7184410031723777,0.603,0.7108661418770698,0.3,18.6,0.5289410702332784,0.05540761748133675,0.06069482911505063,1.0,0.14652819847807871,41.4,0.7145627904714852,
1.0,0.0,0.7270519541772492,0.627,0.7489888698268048,0.3,18.6,0.5470693875768953,0.08298915734653803,0.06923052441887614,1.0,0.15876145773184147,41.4,0.7368582882611661,
0.0,1.0,0.6752909315829474,0.5389999999999999,0.659566175159101,0.3,18.6,0.460601070086124,0.07780688751960438,0.05875811808977911,1.0,0.15857629912492932,41.4,0.6656629909639722,
1.0,1.0,0.6756420385078024,0.475,0.48181559915930705,0.3,18.6,0.4713976845155288,0.08337490215193355,0.09717854445546087,1.0,0.21949523743635552,41.4,0.5552412746926019,
0.0,0.0,0.7127277321747367,0.597,0.7107551343509176,0.4,18.6,0.5214486370955042,0.09515313141272604,0.079422405073362,1.0,0.22491376112691613,41.4,0.7106484115650208,
1.0,0.0,0.7046460822201311,0.5579999999999999,0.6342535539141324,0.4,18.6,0.5067811246331695,0.08407207038342036,0.0932589552430846,1.0,0.1864332329613012,41.4,0.6652243222173035,
0.0,1.0,0.6857699197620586,0.5379999999999999,0.6296670509729937,0.4,18.6,0.4781459311009517,0.06409019246942024,0.06221516046949309,1.0,0.14285420637275306,41.4,0.6555808796687422,
1.0,1.0,0.6900821277672852,0.51,0.5568385380178252,0.4,18.6,0.4823263897994131,0.08964331800502141,0.09389159564012486,1.0,0.2287397408320944,41.4,0.6013147682335924,
0.0,0.0,0.6745026012212861,0.531,0.6467139786369812,0.5,18.6,0.457347591009573,0.08026544861827298,0.06966529179610521,1.0,0.15773031507694749,41.4,0.6580683654852005,
1.0,0.0,0.6981565880526082,0.53,0.5877761902923118,0.5,18.6,0.4924954052826844,0.08787789246016946,0.08221480092108402,1.0,0.18150733570261576,41.4,0.6322940130625947,
0.0,1.0,0.6943996334133855,0.5660000000000001,0.6765321226764637,0.5,18.6,0.4919401408635637,0.11175918452324783,0.08891894265525155,1.0,0.22871946413058625,41.4,0.6852154768434755,
1.0,1.0,0.7538749772574507,0.64,0.7294112390293415,0.5,18.6,0.5825382207611348,0.07052489614999105,0.04917603567111202,1.0,0.1369899658193951,41.4,0.7359578508714263,
0.0,0.0,0.7289434057860871,0.618,0.7233415159321636,0.6,18.6,0.5474196713345245,0.1256381255937305,0.12778505553961886,1.0,0.2653050127373978,41.4,0.7254721648754625,
1.0,0.0,0.6910811507701673,0.5509999999999999,0.6416960412770739,0.6,18.6,0.4933403739720236,0.10122038126991688,0.09834722296181572,1.0,0.17802618751844754,41.4,0.6625673377490855,
0.0,1.0,0.6992805074805181,0.5890000000000001,0.7209357399367826,0.6,18.6,0.5009103417389682,0.13692346435684247,0.10724295408347442,1.0,0.23651341698085085,41.4,0.7096024986068219,
1.0,1.0,0.6860759675094547,0.5589999999999999,0.6656721407333447,0.6,18.6,0.4935681572358703,0.048208364617967965,0.02758540931070369,1.0,0.09883711588139413,41.4,0.6579100845931404,
0.0,0.0,0.6891230475930209,0.5519999999999999,0.657635651858921,0.7,18.6,0.4804013566579444,0.07921570396294386,0.0780704720404312,1.0,0.2074277085371776,41.4,0.6722963145999139,
1.0,0.0,0.686028231028231,0.531,0.6097193828297817,0.7,18.6,0.4788854409415258,0.05572030677165322,0.059573723155376984,1.0,0.1401163990160427,41.4,0.6445939071805868,
0.0,1.0,0.7212940423081222,0.606,0.7055525644632491,0.7,18.6,0.5375538964716723,0.08260192157732907,0.07161629082180708,1.0,0.17915247921147798,41.4,0.7113518770130927,
1.0,1.0,0.6950076879207778,0.5569999999999999,0.647527954148026,0.7,18.6,0.49546165202744297,0.14630862337550812,0.1314645429136252,1.0,0.2931231756544567,41.4,0.6670607550252444,
0.0,0.0,0.7143763121351163,0.5940000000000001,0.7023086329175837,0.8,18.6,0.5234534141904724,0.0862334441071517,0.0939788385895745,1.0,0.20431042644109992,41.4,0.7062039055528043,
1.0,0.0,0.7124250991029777,0.5940000000000001,0.6930120422111772,0.8,18.6,0.5211176317733592,0.08724261976835143,0.10059876766041184,1.0,0.21467065594251766,41.4,0.6968799214832341,
0.0,1.0,0.7049404053548061,0.5589999999999999,0.6409797053161149,0.8,18.6,0.5061638708567405,0.12373704288325467,0.0737750599788795,1.0,0.16293969976393013,41.4,0.6703201299587789,
1.0,1.0,0.6866870648796162,0.5539999999999999,0.6771131239691304,0.8,18.6,0.4770747185055045,0.08021029893382248,0.07992662498553678,1.0,0.1529504229587762,41.4,0.6779207860840325,
0.0,0.0,0.7254520482218809,0.623,0.7385129367806897,0.9,18.6,0.5444727981437352,0.07595302636625141,0.08441214349126255,1.0,0.17939032921531897,41.4,0.7313894487935177,
1.0,0.0,0.7285086143903181,0.6399999999999999,0.7780861361032809,0.9,18.6,0.5496847747722746,0.0841227109436701,0.09575421112202302,1.0,0.21435000148055816,41.4,0.7512342192667651,
0.0,1.0,0.6624425232858997,0.491,0.5663320995077571,0.9,18.6,0.44597733998990935,0.09873929537694943,0.10221445443421523,1.0,0.20584560779285935,41.4,0.6064913607421702,
1.0,1.0,0.7219899842530282,0.6020000000000001,0.7060586168282041,0.9,18.6,0.5354831409463561,0.0672773087846398,0.07265997970288382,1.0,0.1511388173520307,41.4,0.7128103947562623,
0.0,0.0,0.7085944578433573,0.6129999999999999,0.7578002967801013,1.0,18.6,0.5159531346145523,0.0558373223248508,0.03841884583065673,1.0,0.15660755739849144,41.4,0.7284902744567732,
1.0,0.0,0.7157660402687528,0.6060000000000001,0.7192780557409665,1.0,18.6,0.526910873572635,0.0971364131322073,0.08611328948870467,1.0,0.17752751409606374,41.4,0.7157864798978872,
0.0,1.0,0.7062782498611659,0.586,0.691376901534835,1.0,18.6,0.5144482726135029,0.1133077347456692,0.09390103396241913,1.0,0.21304998916284626,41.4,0.6980385841567994,
1.0,1.0,0.6937120037220843,0.532,0.5807525968258872,1.0,18.6,0.4966803329398468,0.08776420090609004,0.06148046237062577,1.0,0.1824792875097216,41.4,0.6305456658345807,
0.0,0.0,0.7358994876700857,0.642,0.7620774790975972,0.0,21.6,0.5596392654248115,0.06522821096966784,0.04489095345649618,1.0,0.14038860798765,48.4,0.7483012972040293,
1.0,0.0,0.7025964411499104,0.5810000000000001,0.6946347526924429,0.0,21.6,0.5064110451363233,0.1423687643366363,0.10802750146217376,1.0,0.2428063514150903,48.4,0.6975288237172621,
0.0,1.0,0.7280000610682086,0.6180000000000001,0.7250491415626372,0.0,21.6,0.5462017166390869,0.07669913878010144,0.05375057765318638,1.0,0.1975138942697796,48.4,0.7263534613406799,
1.0,1.0,0.696664525403788,0.537,0.6060984265506024,0.0,21.6,0.4874041719181425,0.07041933357255516,0.06756670791350403,1.0,0.15351593304686362,48.4,0.6438490888738135,
0.0,0.0,0.6951776913636908,0.5650000000000001,0.6767298473623531,0.1,21.6,0.4910020079056627,0.07023747079357807,0.07807065742043624,1.0,0.17710534928684354,48.4,0.6851644855335739,
1.0,0.0,0.7113027993349255,0.5860000000000001,0.6905932292212557,0.1,21.6,0.515923334631479,0.0777631485869116,0.05961984973883265,1.0,0.13251492601670756,48.4,0.6967272114691433,
0.0,1.0,0.7085405864256336,0.5820000000000001,0.6918541952827778,0.1,21.6,0.5097942794519048,0.095467362735077,0.07838651944796564,1.0,0.1742124833532626,48.4,0.6973713876782169,
1.0,1.0,0.7081396533350732,0.5379999999999999,0.5854706833113599,0.1,21.6,0.5079254159375831,0.08735614413819914,0.058411473415451526,1.0,0.16834473777385162,48.4,0.6391558481989975,
0.0,0.0,0.6993289732903111,0.586,0.7171772976093941,0.2,21.6,0.4959477316646653,0.05547683317973635,0.06080128521343935,1.0,0.12103934172986094,48.4,0.7069916171084156,
1.0,0.0,0.6684642172954215,0.522,0.6287943446289973,0.2,21.6,0.4512577078494587,0.06532577523663452,0.053548332757556126,1.0,0.1922362150882509,48.4,0.6468652333260703,
0.0,1.0,0.696676715258015,0.5700000000000001,0.6830469975378651,0.2,21.6,0.4954441114221534,0.09234259501167616,0.08480643066796931,1.0,0.17141621307910224,48.4,0.688921103604854,
1.0,1.0,0.687150666661204,0.5670000000000001,0.6812492162173592,0.2,21.6,0.4901795299555317,0.09375791880167136,0.07472737423869305,1.0,0.21605995104178413,48.4,0.6788808661670351,
0.0,0.0,0.7060541173766339,0.593,0.7037349794147879,0.3,21.6,0.5169934393122203,0.0606876387302814,0.04482338132718005,1.0,0.1407011263443882,48.4,0.7022235019426811,
1.0,0.0,0.7300015594971191,0.5940000000000001,0.6797628517368256,0.3,21.6,0.5424030243475121,0.06122407273198791,0.047514391364214016,1.0,0.10576794433468302,48.4,0.6997822740265232,
0.0,1.0,0.7018127687969026,0.578,0.6946019671335344,0.3,21.6,0.5021024385415084,0.07281491928118485,0.07268930627815914,1.0,0.20526662352855468,48.4,0.6948757282662871,
1.0,1.0,0.718364609350856,0.555,0.6035647813591204,0.3,21.6,0.5258169942411054,0.10394059710304818,0.1253905798381732,1.0,0.26224637745217216,48.4,0.6543154232907561,
0.0,0.0,0.6908366665460067,0.5509999999999999,0.6487804617927798,0.4,21.6,0.4831401254912125,0.07044313678416136,0.041901390491364585,1.0,0.13925844479451582,48.4,0.6664686226746259,
1.0,0.0,0.6953738761957939,0.5549999999999999,0.6257330964976638,0.4,21.6,0.5040597348581581,0.05764327292804423,0.05562925400807204,1.0,0.17332304602267795,48.4,0.6562429124515731,
0.0,1.0,0.6884900369427633,0.563,0.6925669823862665,0.4,21.6,0.4803624799166957,0.043955980049443434,0.05166468420221819,1.0,0.12944474169919573,48.4,0.6879485618775656,
1.0,1.0,0.6846511237504859,0.5359999999999999,0.6197576663595894,0.4,21.6,0.4804084654498772,0.10421540004996983,0.0934631013644593,1.0,0.2549023585697457,48.4,0.6468846655769835,
0.0,0.0,0.7212011666596686,0.612,0.7234423181946061,0.5,21.6,0.5341639145036303,0.10025696301997493,0.07262234383885209,1.0,0.18692785992307,48.4,0.7217118519772108,
1.0,0.0,0.7253593613574129,0.5870000000000001,0.6577946884820267,0.5,21.6,0.5407417432015267,0.06561751685625747,0.061894927614260235,1.0,0.15296371090523792,48.4,0.6863350883233151,
0.0,1.0,0.7117487587877429,0.593,0.7121320910493402,0.5,21.6,0.5143780295184147,0.04086596952839143,0.06617408456035592,1.0,0.2044950740862886,48.4,0.7092442539868324,
1.0,1.0,0.7296758099447445,0.632,0.7621613645265034,0.5,21.6,0.5504431534205623,0.06969956779595192,0.07741885938020003,1.0,0.18174245986980367,48.4,0.7420171458158563,
0.0,0.0,0.7180594576133373,0.626,0.7734819992019667,0.6,21.6,0.5270863069624809,0.042727533138888905,0.03452852740385918,1.0,0.09867130087832228,48.4,0.7426176330095764,
1.0,0.0,0.6868310376852124,0.529,0.6072343919225799,0.6,21.6,0.4806709104397451,0.09985974983276226,0.0941009965259599,1.0,0.20522420761208066,48.4,0.6417871939137347,
0.0,1.0,0.6888698260929991,0.5690000000000002,0.6993583555366774,0.6,21.6,0.4829373092986685,0.12035975678688453,0.10961897454269046,1.0,0.2560827088411059,48.4,0.6931640108489139,
1.0,1.0,0.7066613334032062,0.519,0.5690155690032123,0.6,21.6,0.4888767332861887,0.07370590424951078,0.07194031105483023,1.0,0.1463487793227264,48.4,0.6079501964747904,
0.0,0.0,0.6800246077240815,0.5359999999999999,0.6333192298427655,0.7,21.6,0.4697389026123577,0.12275547059401255,0.09704538914345393,1.0,0.23865671682033626,48.4,0.6552028903847366,
1.0,0.0,0.7086824472003106,0.5529999999999999,0.6154937416909846,0.7,21.6,0.508915948416037,0.09208528022010118,0.08604617782350203,1.0,0.1924077876014321,48.4,0.6553823578856036,
0.0,1.0,0.7314562308881821,0.642,0.7690934967646557,0.7,21.6,0.5550455640114242,0.10544430828629674,0.06822748168160245,1.0,0.16026488516569715,48.4,0.7468089353822636,
1.0,1.0,0.6905137188984163,0.537,0.6059744555813599,0.7,21.6,0.4880091520676004,0.054871108161136814,0.0444000035980606,1.0,0.11456246028282945,48.4,0.6360056294865271,
0.0,0.0,0.7119436890361462,0.601,0.7228780682447129,0.8,21.6,0.5216530257972639,0.05093664780352088,0.057632364200284586,1.0,0.1194322708037878,48.4,0.7155113613084199,
1.0,0.0,0.7093878801900259,0.5890000000000001,0.6941490005277317,0.8,21.6,0.5182756210083713,0.08427307860989734,0.09607968067006704,1.0,0.2172730467337045,48.4,0.6980992508096635,
0.0,1.0,0.7241977679520888,0.6140000000000001,0.7252040593045342,0.8,21.6,0.5418132539621507,0.1065630814849811,0.1028205558121487,1.0,0.21263952059547594,48.4,0.7197367637695624,
1.0,1.0,0.6918779981092831,0.564,0.6729655760825395,0.8,21.6,0.4898732318162315,0.05929474587176555,0.0605101455450584,1.0,0.15355174502040556,48.4,0.6797571515701646,
0.0,0.0,0.7180640311496649,0.614,0.7373622611186808,0.9,21.6,0.5298404341952441,0.0826775713009722,0.06480514386571562,1.0,0.17405729910484866,48.4,0.7268320501281672,
1.0,0.0,0.6955522835221045,0.521,0.5573108118792948,0.9,21.6,0.4864373360425995,0.0955633895347664,0.07708187227850707,1.0,0.23983597481354366,48.4,0.6031220955475031,
0.0,1.0,0.6979082523023448,0.5690000000000002,0.6796041828709705,0.9,21.6,0.4968048664663402,0.08816921440742924,0.05846984902781102,1.0,0.14413506305129647,48.4,0.6874954606287916,
1.0,1.0,0.7248854126736204,0.5970000000000001,0.6825954284096154,0.9,21.6,0.5412424818917965,0.05688584476644525,0.06657137407567706,1.0,0.17112677300118154,48.4,0.7024954569944704,
0.0,0.0,0.7080140596180529,0.6040000000000001,0.7366528941576245,1.0,21.6,0.5132094281672069,0.07498627669946087,0.07081317294395406,1.0,0.16147030606274726,48.4,0.7212033482466358,
1.0,0.0,0.7392647336240664,0.5660000000000001,0.6021567123972809,1.0,21.6,0.546503196557708,0.1396404266592946,0.11041436417366032,1.0,0.22542880459937534,48.4,0.6544040844341398,
0.0,1.0,0.6944850970741044,0.5329999999999999,0.5992739552476202,1.0,21.6,0.4870765133810792,0.09599079145828372,0.0874027809327142,1.0,0.1809946498057953,48.4,0.6389996478006217,
1.0,1.0,0.7154235458402105,0.573,0.6484308165865875,1.0,21.6,0.5192960528363718,0.08104770962951928,0.06651466419957394,1.0,0.16761325571518915,48.4,0.6791008624439537,
0.0,0.0,0.6975074479616068,0.5559999999999999,0.6464722150203095,0.0,24.8,0.4962341373915644,0.09556887694348994,0.11569891216832442,1.0,0.23108709750815015,55.2,0.6695130806230791,
1.0,0.0,0.7328679999541036,0.583,0.6411319200422184,0.0,24.8,0.5464325055676447,0.08323818738913076,0.0901057992258492,1.0,0.17189564847693234,55.2,0.6794863172939027,
