,accuracy,f1,precision,recall,auc,dpr,eor,eOdds,e,fold
3113,0.52,0.6470588235294118,0.6717557251908397,0.6241134751773051,0.4476499579276356,0.09208523592085238,0.08194070080862538,0.17141438501915174,0.316,1
3114,0.465,0.6080586080586081,0.6287878787878788,0.5886524822695035,0.37907200384661616,0.059868087265347536,0.05309973045822103,0.07020499361611576,0.316,1
3115,0.55,0.6511627906976744,0.7179487179487181,0.5957446808510638,0.5182113234763794,0.08650431253170976,0.15768194070080865,0.20636615122712446,0.316,1
3116,0.705,0.8269794721407624,0.705,1.0,0.5,0.0,0.0,0.0,0.316,1
3117,0.6,0.7241379310344828,0.7046979865771812,0.7446808510638298,0.4994590695997115,0.07026889903602229,0.03557951482479793,0.17768477798269267,0.316,1
3118,0.605,0.6926070038910506,0.7672413793103449,0.6312056737588653,0.5867892775573987,0.1095890410958904,0.1555256064690027,0.17920981699531846,0.316,1
3119,0.58,0.6888888888888888,0.7209302325581395,0.6595744680851063,0.5247024882798413,0.004312531709791957,0.04123989218328839,0.15045041849907792,0.316,1
3120,0.655,0.7836990595611286,0.702247191011236,0.8865248226950354,0.4941098689746364,0.10299340436326744,0.153099730458221,0.15836288835295784,0.316,1
3121,0.685,0.7934426229508197,0.7378048780487805,0.8581560283687943,0.5646712345233802,0.10857432775240994,0.0013477088948787852,0.30003191942119456,0.316,1
3122,0.565,0.664092664092664,0.7288135593220338,0.6099290780141844,0.533778098329126,0.02181633688483009,0.01320754716981132,0.03689175769612718,0.316,1
3123,0.625,0.7557003257328989,0.6987951807228916,0.8226950354609929,0.4876187041711745,0.020801623541349627,0.030188679245283005,0.0380834160873883,0.316,1
3124,0.37,0.456896551724138,0.5824175824175825,0.375886524822695,0.3659093641062628,0.08701166920344999,0.10808625336927223,0.12650730600085125,0.316,1
3125,0.565,0.6588235294117647,0.7368421052631579,0.5957446808510638,0.5436350522899387,0.0055809233891425105,0.032345013477088964,0.13629238189814166,0.316,1
3126,0.64,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.567255679769203,0.0271435819381024,0.040431266846361225,0.07201021421478226,0.316,1
3127,0.485,0.5992217898832685,0.6637931034482759,0.5460992907801419,0.4425411708137997,0.0334855403348554,0.04231805929919141,0.08573911193077044,0.316,1
3128,0.54,0.6690647482014388,0.6788321167883211,0.6595744680851063,0.4569058781103498,0.12709284627092846,0.1107816711590297,0.25288693431692444,0.316,1
3129,0.545,0.6690909090909091,0.6865671641791045,0.6524822695035462,0.4703089313619426,0.09690512430238453,0.0442048517520216,0.2363101149099163,0.316,1
3130,0.445,0.5747126436781609,0.625,0.5319148936170213,0.3846015146051208,0.06595636732623034,0.05256064690026952,0.09203433111079584,0.316,1
3131,0.665,0.7817589576547231,0.7228915662650602,0.851063829787234,0.5357014064190407,0.020801623541349627,0.02991913746630725,0.04439282167683356,0.316,1
3132,0.68,0.7746478873239437,0.7692307692307693,0.7801418439716312,0.6104099050366631,0.06621004566210054,0.08760107816711593,0.11654844658816856,0.316,1
3133,0.625,0.7603833865814698,0.6918604651162791,0.8439716312056738,0.4728332732299555,0.014205986808726534,0.020485175202156317,0.09285359625478784,0.316,1
3134,0.6,0.7278911564625851,0.6993464052287581,0.7588652482269503,0.4896021156388989,0.04287163876204969,0.016711590296495937,0.10881685345439064,0.316,1
3135,0.645,0.7801857585139319,0.6923076923076923,0.8936170212765957,0.4722322394518572,0.02181633688483009,0.01051212938005397,0.08551212938005393,0.316,1
3136,0.55,0.6830985915492958,0.6783216783216783,0.6879432624113475,0.4541411227310975,0.06062912227295793,0.03504043126684642,0.1271456944247411,0.316,1
3137,0.64,0.7721518987341773,0.6971428571428572,0.8652482269503546,0.48347157110229605,0.006341958396752889,0.010781671159029728,0.016044829053766585,0.316,1
3138,0.68,0.7948717948717947,0.7251461988304093,0.8794326241134752,0.5414112273109749,0.004312531709791957,0.029649595687331613,0.09675485884522628,0.316,1
3139,0.42,0.5084745762711865,0.631578947368421,0.425531914893617,0.4161557879552831,0.11035007610350077,0.19407008086253366,0.29275429138884945,0.316,1
3140,0.61,0.6829268292682927,0.8,0.5957446808510638,0.6199062387306167,0.08498224251648906,0.108355795148248,0.12677684777982695,0.316,1
3141,0.59,0.7071428571428572,0.7122302158273381,0.7021276595744681,0.5120807789397764,0.06265854895991874,0.09218328840970358,0.10139381472549304,0.316,1
3142,0.555,0.6113537117903929,0.7954545454545454,0.4964539007092199,0.5956845774732541,0.0700152207001522,0.1283018867924528,0.2217229394240317,0.316,1
3143,0.62,0.7532467532467533,0.6946107784431138,0.8226950354609929,0.479144127899988,0.07382039573820387,0.04582210242587592,0.1681905234785075,0.316,1
3144,0.53,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4350282485875706,0.048959918822932484,0.02533692722371972,0.0924421903816144,0.316,1
3145,0.49,0.5952380952380952,0.6756756756756757,0.5319148936170213,0.4608727010457988,0.0514967021816336,0.09056603773584904,0.13661866931479638,0.316,1
3146,0.655,0.7578947368421053,0.75,0.7659574468085106,0.5778939776415435,0.0030441400304414,0.030727762803234526,0.13993828911902406,0.316,1
3147,0.63,0.7465753424657534,0.7218543046357616,0.7730496453900709,0.5305926193052051,0.019533231861999067,0.035849056603773584,0.15427010923535256,0.316,1
3148,0.605,0.7208480565371025,0.7183098591549296,0.7234042553191491,0.5227190768121168,0.08472856418061903,0.08814016172506732,0.15656121435664627,0.316,1
3149,0.675,0.7854785478547854,0.7345679012345679,0.8439716312056738,0.5575790359418199,0.006595636732622978,0.017520215633423097,0.029362320896580973,0.316,1
3150,0.5,0.6124031007751939,0.6752136752136753,0.5602836879432624,0.4581079456665465,0.010400811770674756,0.05283018867924527,0.14888282025819266,0.316,1
3151,0.715,0.8298507462686567,0.7164948453608248,0.9858156028368794,0.5268061065031855,0.035007610350076164,0.01913746630727764,0.07440062420201443,0.316,1
3152,0.545,0.6591760299625469,0.6984126984126984,0.6241134751773051,0.4900228392835678,0.07559614408929483,0.08194070080862538,0.14115122712441486,0.316,1
3153,0.6,0.7297297297297297,0.6967741935483871,0.7659574468085106,0.4846736386584927,0.02917300862506345,0.030727762803234526,0.1754646049084977,0.316,1
3154,0.585,0.6867924528301886,0.7338709677419355,0.6453900709219859,0.5430340185118404,0.0121765601217656,0.06037735849056601,0.16695630585898702,0.316,1
3155,0.59,0.6465517241379309,0.8241758241758241,0.5319148936170213,0.6303642264695276,0.24277016742770166,0.21347708894878706,0.4582139310540502,0.316,1
3156,0.41,0.4732142857142857,0.6385542168674698,0.375886524822695,0.4337059742757543,0.014967021816336912,0.032075471698113256,0.08339126117179751,0.316,1
3157,0.67,0.7884615384615385,0.7192982456140351,0.8723404255319149,0.5293905517490083,0.004312531709791957,0.020215633423180668,0.062320896581075313,0.316,1
3158,0.53,0.6690140845070423,0.6643356643356644,0.6737588652482269,0.4300997716071643,0.08599695585996958,0.0539083557951483,0.17364519790041144,0.316,1
3159,0.67,0.7659574468085105,0.7659574468085106,0.7659574468085106,0.6033177064551027,0.07787924911212585,0.06873315363881405,0.11741736416512982,0.316,1
3160,0.645,0.7641196013289037,0.71875,0.8156028368794326,0.5264454862363265,0.045662100456620995,0.05525606469002686,0.0947297489005532,0.316,1
3161,0.71,0.8242424242424242,0.7195767195767195,0.9645390070921984,0.5331169611732179,0.026128868594622046,0.009164420485175184,0.09205915732728054,0.316,1
3162,0.625,0.7081712062256809,0.7844827586206896,0.6453900709219859,0.610830628681332,0.08422120750887874,0.13638814016172507,0.2100723506880408,0.316,1
3163,0.67,0.7911392405063291,0.7142857142857143,0.8865248226950354,0.5195335977881956,0.06976154236428211,0.07493261455525603,0.14466945666051922,0.316,1
3164,0.56,0.6422764227642277,0.7523809523809524,0.5602836879432624,0.5598028609207838,0.008878741755454111,0.0611859838274933,0.18750177330117745,0.316,1
3165,0.62,0.7449664429530202,0.7070063694267515,0.7872340425531915,0.5037865128020195,0.015474378488077091,0.05498652291105122,0.1181444176478934,0.316,1
3166,0.34,0.37142857142857133,0.5652173913043478,0.2765957446808511,0.3840605842048323,0.2123287671232877,0.24016172506738545,0.3441090934884381,0.316,1
3167,0.71,0.8231707317073172,0.7219251336898396,0.9574468085106383,0.5380454381536243,0.038305428716387535,0.01859838274932613,0.11596680380195767,0.316,1
3168,0.45,0.5801526717557253,0.628099173553719,0.5390070921985816,0.38814761389590097,0.08447488584474883,0.0811320754716981,0.12060575968222442,0.316,1
3169,0.695,0.8200589970501475,0.702020202020202,0.9858156028368794,0.4929078014184397,0.011669203450025312,0.01913746630727764,0.01913746630727764,0.316,1
