k,u,f,tau,neg_corr,micro_agg,epsilon,accuracy,auc,f1,precision,recall,dpr,eor,eOdds
70.0,,,0.2,0.0,1.0,0.1,0.6829976552281942,0.5347340483751029,0.2762390626251898,0.3523848755688058,0.2487718675037573,0.07240495418948723,0.08900469190584406,0.17481825663351902
70.0,,,0.2,1.0,0.0,0.1,0.5966388994832109,0.5324285114924979,0.3186471515694561,0.2865040276736203,0.4087401526640201,0.07604452937301155,0.061784186873020425,0.14065163324226315
70.0,,,0.2,1.0,1.0,0.1,0.6241181358696328,0.5610039510280962,0.3491868921168341,0.4025455973317791,0.4386958442303066,0.06459486290661785,0.04159274210902757,0.0885585335791854
70.0,,,0.3,0.0,0.0,0.1,0.6994295429175669,0.5788633520484886,0.35868247100384354,0.465528628519932,0.3460617360893369,0.0612141964922646,0.07144286792515972,0.10801539053775408
70.0,,,0.3,0.0,1.0,0.1,0.5675853405643826,0.5329853498525635,0.33349881495495204,0.3702291587191183,0.4666114336673262,0.040491863526477004,0.058533248870858,0.09355423466781336
70.0,,,0.3,1.0,0.0,0.1,0.6240673538577731,0.5178643973164341,0.3033306156014417,0.4870604876805109,0.3134058660411361,0.03203150266003707,0.048278606612615814,0.060185784159081886
70.0,,,0.3,1.0,1.0,0.1,0.5378862384850409,0.5085736388688611,0.31945483981890743,0.29167299576435884,0.4523872475387288,0.06374519276123992,0.0901195369877786,0.15107213667608513
70.0,,,0.4,0.0,0.0,0.1,0.6249846555235777,0.5204034904607153,0.2894428900451359,0.32497229671641714,0.31894545894126136,0.07572658775621496,0.07492504609867269,0.16205364652060522
70.0,,,0.4,0.0,1.0,0.1,0.5296532949976064,0.5126923109238987,0.3171737751588762,0.25276336270157296,0.4802183802442618,0.052834941045503965,0.07380355061867222,0.14780184645826558
70.0,,,0.4,1.0,0.0,0.1,0.6429431582874696,0.531107003903125,0.280432467828483,0.36013099472625265,0.3153706979314044,0.05823928165463499,0.10195703844712248,0.1586973912545284
70.0,,,0.4,1.0,1.0,0.1,0.6830547136684861,0.5644779036682939,0.3262131484952274,0.440481645987017,0.33511194715675185,0.028413398730121213,0.04926096702187814,0.08625208062767065
70.0,,,0.5,0.0,0.0,0.1,0.7074758062782014,0.5625059345026695,0.3203588150637125,0.5416100231860485,0.28314557727878137,0.0501384384067581,0.07376867733618926,0.10503186671626852
70.0,,,0.5,0.0,1.0,0.1,0.6277093893860362,0.5330728719774398,0.3040753424861232,0.4708663409339161,0.3506829487945479,0.10528545384027406,0.10496509158476366,0.2010842575906116
70.0,,,0.5,1.0,0.0,0.1,0.6505935020905081,0.5956846841455888,0.4016360973600054,0.4185813028463503,0.4901246549673504,0.1261411695364539,0.1429799977751495,0.2856033161478961
70.0,,,0.5,1.0,1.0,0.1,0.5960798540888362,0.5241568423436027,0.3200532693785331,0.3549060603586321,0.3850595998902868,0.11893932770550344,0.14771706156402864,0.2673265589644169
70.0,,,0.6,0.0,0.0,0.1,0.6051159776459177,0.524690634609753,0.3147231749579001,0.3466234456777152,0.3697525938004306,0.05389809281164784,0.07914848065055534,0.1410198343855667
70.0,,,0.6,0.0,1.0,0.1,0.6433428408727809,0.5600975967151276,0.35819075494327,0.4159124558596566,0.3994227093670951,0.05627529029712845,0.062358922545707685,0.1081375371348578
70.0,,,0.6,1.0,0.0,0.1,0.7072902060177508,0.5650665148373922,0.3161836122001093,0.5078424794582608,0.2904849915916774,0.061364615890922784,0.05068653765007099,0.10497156406947697
70.0,,,0.6,1.0,1.0,0.1,0.5669064488675268,0.4847651107042954,0.2651076960426134,0.2241588081918048,0.326391284650698,0.07425945770779177,0.06889921101604893,0.1506216235941336
70.0,,,0.7,0.0,0.0,0.1,0.5821682471383071,0.5259795261332254,0.3133899096840368,0.2738005326649112,0.4177407799460303,0.1136664978969574,0.1500894259585663,0.2666610172408217
70.0,,,0.7,0.0,1.0,0.1,0.5564923639773939,0.5564062288406542,0.3808501544819711,0.2942303470105653,0.5562875792651318,0.11791352730647182,0.1329361772122008,0.24536364297154706
70.0,,,0.7,1.0,0.0,0.1,0.5744028857801313,0.5040038970311602,0.28905489424777586,0.3434079651203685,0.3682890264967056,0.14876241785840905,0.11210604290823384,0.2524395303718404
70.0,,,0.7,1.0,1.0,0.1,0.6275006498060389,0.5127819658538574,0.2721895677666468,0.2651557826451625,0.2915959012352933,0.11644952166824014,0.09689260543171133,0.21483862752705124
70.0,,,0.8,0.0,0.0,0.1,0.5205303294375151,0.498361758272785,0.2879368975797097,0.2535501440019915,0.455715833362736,0.07108605303544005,0.05915061449215735,0.14470935500583532
70.0,,,0.8,0.0,1.0,0.1,0.5744851018054611,0.5317434121989919,0.3128142668666273,0.5265150055304454,0.4484457519662053,0.028566204570298362,0.052458482157663563,0.07262995295381895
70.0,,,0.8,1.0,0.0,0.1,0.6221288098533607,0.4998337592563518,0.2447678681092053,0.27055180866721035,0.2640340463683814,0.07754952296022559,0.08082658348556558,0.17527970650580488
70.0,,,0.8,1.0,1.0,0.1,0.6155526925736508,0.5322366253064145,0.3083526951917663,0.3937425834583948,0.3721030917676652,0.056588156515572724,0.037267338340933806,0.08748917912237447
70.0,,,0.9,0.0,0.0,0.1,0.6115560034721711,0.5163304386465027,0.2813800594238022,0.34428239328057464,0.3327368040191071,0.05710459971014219,0.10355583053784324,0.1613197578056038
70.0,,,0.9,0.0,1.0,0.1,0.4866208284621458,0.4943153484509592,0.3263273038167743,0.24356604344698515,0.509247580043269,0.10760830866045637,0.09960111134545738,0.2298595922231341
70.0,,,0.9,1.0,0.0,0.1,0.7282003890536825,0.5525503149937993,0.27821665982883304,0.5674343728003581,0.21388610462418892,0.0939771558554425,0.061875913978071274,0.13639151538171818
70.0,,,0.9,1.0,1.0,0.1,0.5036399559603152,0.4605692602323779,0.2465620615597346,0.2211115033873134,0.3773704295448629,0.06503891897070005,0.054494726011433056,0.09671266339164863
70.0,,,1.0,0.0,0.0,0.1,0.6519765751053177,0.5422035596789947,0.30999686052763564,0.3302109388861796,0.33078653046476675,0.07482003763651272,0.09226636646839556,0.17624019530708218
70.0,,,1.0,0.0,1.0,0.1,0.6244912556289802,0.5242731537613677,0.29512688308281393,0.3059061314803224,0.33059215176608936,0.05086614876169564,0.06473916270810773,0.11553259158876865
70.0,,,1.0,1.0,0.0,0.1,0.5929197124556407,0.5036790990854147,0.2811754026758133,0.26615146174929993,0.33133976372769397,0.15884602519745356,0.1566271586637467,0.3247193450881509
70.0,,,1.0,1.0,1.0,0.1,0.6743642039300721,0.5569270792814619,0.33726110190890274,0.4297295599301173,0.33040034393322976,0.054353149088261936,0.04957506340813872,0.08720450490209933
80.0,,,0.0,0.0,0.0,0.1,0.7254740141716189,0.5675057990858452,0.3177532369055105,0.4986990397302482,0.2627975759135759,0.04734971116541665,0.02840722422871625,0.05755456745603045
80.0,,,0.0,0.0,1.0,0.1,0.5760811395541935,0.5167888825143685,0.30489882732282075,0.34221757211886306,0.4025994543742945,0.11629513078178152,0.14503150873691398,0.26052742058179457
80.0,,,0.0,1.0,0.0,0.1,0.7028657247968625,0.5611300513323492,0.31535078264993893,0.36814529473428015,0.2878437943168414,0.05178785273119337,0.05222368824760228,0.1111802729262891
80.0,,,0.0,1.0,1.0,0.1,0.6198847579835602,0.5663547510814522,0.3656104974310471,0.3441973885428385,0.4633350947479955,0.06932166900304274,0.04830766611505809,0.1242738295126122
80.0,,,0.1,0.0,0.0,0.1,0.5986914094698526,0.4971265068816045,0.25785802915352035,0.30733895987670035,0.3009568601207636,0.08925545659817691,0.08283491328236138,0.1849767592023768
80.0,,,0.1,0.0,1.0,0.1,0.5668777451711584,0.5496611810603695,0.3580083515757457,0.33288916197032725,0.5162897311177046,0.129695106522218,0.14534283442204113,0.28280381423112955
80.0,,,0.1,1.0,0.0,0.1,0.7166534064737657,0.5529840808799256,0.2794022326612757,0.3677040206969428,0.23707490922403526,0.06118209814955253,0.10466151651729047,0.15677509635119122
80.0,,,0.1,1.0,1.0,0.1,0.6934340683592181,0.5602882873899812,0.3232312152489567,0.464888312605417,0.3033316249791803,0.055227775471574266,0.0686834131616094,0.11204864031085024
80.0,,,0.2,0.0,0.0,0.1,0.6805110248224021,0.566191211753895,0.3314461088454124,0.4534397558208274,0.34553843756257363,0.09307563833399896,0.06139519735012646,0.16301048278270752
80.0,,,0.2,0.0,1.0,0.1,0.6597459918567703,0.5763592725934444,0.3716839505442092,0.3490532633289996,0.4156968983885469,0.06737469442149216,0.10622917908777564,0.16959436712268192
80.0,,,0.2,1.0,0.0,0.1,0.6391491445383661,0.5477902900687509,0.3118163900947235,0.43622143704839,0.3718383259235549,0.07867537263502661,0.07726767962353673,0.15542844289328986
80.0,,,0.2,1.0,1.0,0.1,0.4948851399450202,0.474671727569465,0.27799575051239256,0.20939907973369493,0.4360648855642436,0.10643910512346202,0.09582304818536178,0.20401912550576665
80.0,,,0.3,0.0,0.0,0.1,0.570592103451385,0.5224297787524602,0.3308514097472499,0.2994855542088079,0.4299067697703412,0.09349644959049673,0.07291093702123055,0.1883068886849572
80.0,,,0.3,0.0,1.0,0.1,0.6057911864798093,0.5381171274523631,0.3330593214572284,0.310805767173064,0.4078634908715106,0.07907847853748827,0.09187999277698794,0.18356717728100586
80.0,,,0.3,1.0,0.0,0.1,0.5863389833449715,0.5470930234677962,0.36116206060821615,0.3678584553015724,0.4711583984729718,0.11520762425193573,0.13379183069444564,0.2553576574127428
80.0,,,0.3,1.0,1.0,0.1,0.6069931767536557,0.5502366655833384,0.3370334368308453,0.4108326693901865,0.4408966292291086,0.04786706261605467,0.05797915770325834,0.10608579419788278
80.0,,,0.4,0.0,0.0,0.1,0.6553238024046408,0.5460591647531654,0.318624431438273,0.4116300667724845,0.33549715720488826,0.06555573116442108,0.03683911437711211,0.0976277207949818
80.0,,,0.4,0.0,1.0,0.1,0.5891421324804558,0.5201612907949591,0.2931088054970702,0.2463650659275785,0.3869214251669512,0.07497912502808687,0.08555555143546209,0.17438596929839295
80.0,,,0.4,1.0,0.0,0.1,0.6393877006900961,0.4989450430829446,0.2442947861836961,0.2812317688506637,0.22808439442686024,0.08811705116009022,0.08476114140194878,0.17930157641209601
80.0,,,0.4,1.0,1.0,0.1,0.6078097867768526,0.5012002920354547,0.2519971576028047,0.2424632466785785,0.2953820735667946,0.08597907751327041,0.07287359505343505,0.1400074167080173
80.0,,,0.5,0.0,0.0,0.1,0.6201642688918139,0.5256403594336719,0.3121394425411453,0.3463304275007485,0.3433053410863944,0.1175327059502781,0.10779510928130344,0.21753628888180476
80.0,,,0.5,0.0,1.0,0.1,0.6049209037981493,0.5354189329998311,0.3334403408556838,0.3289058753673343,0.4012993898158795,0.08222861071394774,0.12240646642365385,0.20222930420065285
80.0,,,0.5,1.0,0.0,0.1,0.6644155508676467,0.52384718068094,0.2685056918285261,0.3361713602595014,0.2528127830306018,0.07546845999835032,0.038238780201572994,0.11666281390163613
80.0,,,0.5,1.0,1.0,0.1,0.6123545339862705,0.5239514525063147,0.3078221588751679,0.3217646621672017,0.35336340951457845,0.03138887750812728,0.061511773927258324,0.09408839901892348
80.0,,,0.6,0.0,0.0,0.1,0.6551352171861153,0.5725616959916419,0.3611990127847176,0.416487481856701,0.4131151549542177,0.051256984693814366,0.08379245945260791,0.12314995705449992
80.0,,,0.6,0.0,1.0,0.1,0.6524978110307451,0.5636129651008418,0.3422765233678699,0.3259386060977937,0.3924291057604279,0.0626010184012735,0.05690075134288529,0.12800231539175785
80.0,,,0.6,1.0,0.0,0.1,0.6377563715887069,0.5334901232597147,0.30967197379684264,0.29595234667570697,0.3324654986624204,0.14795269279515325,0.15897244963964424,0.3012375937113766
80.0,,,0.6,1.0,1.0,0.1,0.6775970927168532,0.5479702919294503,0.3026488555306391,0.5008892470504791,0.29792754405415195,0.07333361117420195,0.07822381269717857,0.15116547127520386
80.0,,,0.7,0.0,0.0,0.1,0.6701230217697283,0.5147154566699104,0.21159410008689966,0.2912504781747408,0.2149060560325292,0.050396635496071686,0.046418627907173306,0.0895491102180029
80.0,,,0.7,0.0,1.0,0.1,0.5940544822281351,0.485543681916831,0.24316310847232425,0.2590180069786337,0.2765501644707049,0.05034488654684752,0.06334379042399721,0.1267254462523862
80.0,,,0.7,1.0,0.0,0.1,0.6017372455995211,0.5003346066323682,0.26694534498481665,0.24813440750114096,0.3046308191242914,0.2269965503047527,0.28760707083469217,0.5324665846130069
80.0,,,0.7,1.0,1.0,0.1,0.6167523863631649,0.5359216733819345,0.3204383995459693,0.3223976491372965,0.3800545417686316,0.03828454997474781,0.051929864711914714,0.09345490098885413
80.0,,,0.8,0.0,0.0,0.1,0.621936744541535,0.5050666955735731,0.2473035363354057,0.3392812266119644,0.2800324911951117,0.05643139834830039,0.058075339408794995,0.1011666970721162
80.0,,,0.8,0.0,1.0,0.1,0.5705949563733995,0.5448872790679304,0.3510432991628501,0.3236635362629792,0.4958532210336951,0.08636076932990043,0.06946745367131868,0.15613560708080554
80.0,,,0.8,1.0,0.0,0.1,0.6732866670740922,0.54239208298547,0.29201313413023405,0.4349376419791634,0.2897599632327828,0.07441749954552215,0.07501305501365363,0.13910867385680048
80.0,,,0.8,1.0,1.0,0.1,0.6496435497932505,0.5362363185835608,0.3111865121681437,0.3669911406375466,0.3176640242659936,0.1107054735388587,0.05924505155874495,0.17087670720176798
80.0,,,0.9,0.0,0.0,0.1,0.5442404408721775,0.5093113936857117,0.3160456170135795,0.25595073960626075,0.442035215471654,0.12370269349096714,0.1133654006557632,0.2430997368663285
80.0,,,0.9,0.0,1.0,0.1,0.5644132873923293,0.5157041858516016,0.31487941580231715,0.3679677399527453,0.4215178126902924,0.05610863536932357,0.06715312142558384,0.12092474161483342
80.0,,,0.9,1.0,0.0,0.1,0.7538471158231638,0.5580990386970861,0.25560273239585,0.5084977841602242,0.1803955899469111,0.028335032560989612,0.033781903929701165,0.05257831908027035
80.0,,,0.9,1.0,1.0,0.1,0.6648473276467288,0.5515827747982578,0.3203803255542789,0.4311350935458551,0.3329641904006765,0.06330041214095514,0.08476837961833375,0.14373261550957012
80.0,,,1.0,0.0,0.0,0.1,0.5587955208464189,0.5000810908129022,0.2785454617800064,0.23118353843814096,0.3869048799541585,0.07302383406435936,0.05357146347759626,0.12925119543612604
80.0,,,1.0,0.0,1.0,0.1,0.5410160967047194,0.5319013109077682,0.3397063663002464,0.29771113648427183,0.5145415778299343,0.10636024714735516,0.08547948331437549,0.19448699719631407
80.0,,,1.0,1.0,0.0,0.1,0.6897187716798495,0.5300900760099427,0.2524972915321065,0.381993195876,0.2223501188762703,0.022770842714838632,0.04516426984667903,0.07071824269083493
80.0,,,1.0,1.0,1.0,0.1,0.6403013383552305,0.5208233515328561,0.2799471611057324,0.34823509046538426,0.29055598781581593,0.054228347302704094,0.058152926186872275,0.10116508314904674
90.0,,,0.0,0.0,0.0,0.1,0.5907988832390029,0.5473540602515164,0.3415837069391826,0.2821742186048067,0.4632218799158441,0.038972928515510534,0.05404076171746817,0.1048244784577148
90.0,,,0.0,0.0,1.0,0.1,0.5631237760728778,0.4626370547666798,0.22193291834043927,0.20667119023234426,0.2686458102014571,0.07810528442752071,0.12337967437187268,0.20083289896417825
90.0,,,0.0,1.0,0.0,0.1,0.6470905382582028,0.556735987561084,0.29824246881176075,0.4544542564233374,0.3824960075825887,0.0370200412695106,0.05265040323802204,0.0788589225045668
90.0,,,0.0,1.0,1.0,0.1,0.5911379094013824,0.524279138143817,0.31883908957358953,0.3142488133994412,0.3951141318789676,0.08089166596775202,0.06830104941340714,0.15022052772756125
90.0,,,0.1,0.0,0.0,0.1,0.6110089827904199,0.5388409570991108,0.3301724039863712,0.33314567664612416,0.3998836953906152,0.10326608772422488,0.10278880981019088,0.2223357115368545
90.0,,,0.1,0.0,1.0,0.1,0.6146883279368309,0.5334969209040091,0.3290546531001987,0.3672711702815644,0.3766178818013736,0.1301456746953133,0.21763699000335646,0.3453539354026389
90.0,,,0.1,1.0,0.0,0.1,0.6070444303228735,0.5381298621259368,0.3208059777181169,0.285257877025953,0.4052457599438101,0.13964717320028447,0.1329176429845786,0.27962141118651257
90.0,,,0.1,1.0,1.0,0.1,0.5046185506514849,0.4927588561423112,0.3035031406955472,0.23146846049251646,0.469760873307973,0.07576670623564255,0.06408252893047052,0.15115476892989085
90.0,,,0.2,0.0,0.0,0.1,0.6274633401878911,0.5442624152976453,0.3372672165606775,0.4252826072473612,0.3836903426079171,0.059154653256336925,0.041975384700663435,0.09436981245574848
90.0,,,0.2,0.0,1.0,0.1,0.5809378691115218,0.5093938063476581,0.29938867717161444,0.3610917646422455,0.3709718603052525,0.11746266801948528,0.1272965161976328,0.2346461738935619
90.0,,,0.2,1.0,0.0,0.1,0.6158942887236301,0.5436822353197727,0.3408124479749354,0.4221975068481885,0.404868238291724,0.040063413528536165,0.059826722182591476,0.08747342749166905
90.0,,,0.2,1.0,1.0,0.1,0.4751713922372605,0.4814774626334664,0.3148118372897933,0.24668430686914425,0.4937112929880129,0.07519331828213018,0.054748313979058806,0.11787303477242575
90.0,,,0.3,0.0,0.0,0.1,0.6540012113365407,0.5367858808097633,0.3034069426336623,0.36515540948914493,0.3109173147772201,0.05068664249133559,0.09133139892329507,0.15015411406109985
90.0,,,0.3,0.0,1.0,0.1,0.6860682622658671,0.570498467118177,0.3429982522214951,0.4992859470810366,0.3475472245237152,0.06359688247815955,0.05414942574777774,0.1021455767613818
90.0,,,0.3,1.0,0.0,0.1,0.6064972304493262,0.5361503708214826,0.3244764757324625,0.3167330894267302,0.4008622822871232,0.06520927536825853,0.09886375578613762,0.17838754522023054
90.0,,,0.3,1.0,1.0,0.1,0.5889556975634821,0.5214205068414193,0.3160751950682762,0.33389825224315456,0.3909964135971766,0.05052994442863341,0.07415104255825036,0.13317782223899208
90.0,,,0.4,0.0,0.0,0.1,0.6585247196025639,0.5445471620458008,0.3148716397100631,0.4387521705988688,0.32495024218873525,0.07150193483292631,0.1143311145701492,0.17786955014952446
90.0,,,0.4,0.0,1.0,0.1,0.6750717663142812,0.5346292175333615,0.2800607305736804,0.3491414664478385,0.26375327279769484,0.043509343701147465,0.026138658990321518,0.058992124302658426
90.0,,,0.4,1.0,0.0,0.1,0.6018863756139206,0.5152334913251029,0.29075223020762186,0.3104003739376172,0.3476321885877464,0.048382919578506205,0.04578177071360021,0.08836527354406568
90.0,,,0.4,1.0,1.0,0.1,0.620407601919578,0.5505440325133254,0.3454449677361037,0.35368608056081063,0.4156047026537635,0.049213500327192974,0.09709177498988963,0.13753935403961273
90.0,,,0.5,0.0,0.0,0.1,0.5935598044130979,0.5350038229122377,0.3231156561736849,0.3245513831542701,0.4217525171861485,0.09879090373009553,0.05703716465831257,0.16293700018125834
90.0,,,0.5,0.0,1.0,0.1,0.5595700773844486,0.5044177366437907,0.3075387691996193,0.3092022970406353,0.3980134812176139,0.07957351891069628,0.09861005712371154,0.17540721413290555
90.0,,,0.5,1.0,0.0,0.1,0.7217548318596223,0.5761034544968857,0.3347643784666893,0.4829563429756694,0.2952455550997519,0.03942813369300703,0.07075086428252356,0.10578308810876766
90.0,,,0.5,1.0,1.0,0.1,0.6925792999146293,0.5579060527207208,0.31598242710222274,0.4346317571911734,0.2981570737399511,0.07631929266395501,0.07278628556980242,0.14862495725441074
90.0,,,0.6,0.0,0.0,0.1,0.6805042768366121,0.5769764478932694,0.3568727991711592,0.4709737522768436,0.377703462442312,0.056908535703835327,0.08438503977504873,0.12880151594811126
90.0,,,0.6,0.0,1.0,0.1,0.6755395559287776,0.5563407422261271,0.2969419187697838,0.5189601328690963,0.3265712581927103,0.028109067272972483,0.03856495477505042,0.06013331770509842
90.0,,,0.6,1.0,0.0,0.1,0.5799569920827407,0.5220851602984797,0.3078730212985004,0.2875057371534654,0.4101572110923267,0.029224554565260737,0.01152034500560915,0.057515093020888315
90.0,,,0.6,1.0,1.0,0.1,0.5963843433903315,0.5141249288549844,0.2926209387102099,0.2708601095251255,0.3551795217056481,0.09679691911016086,0.13064779157748765,0.22504871835722745
90.0,,,0.7,0.0,0.0,0.1,0.6914682872018201,0.5687495269581693,0.3417973953379033,0.42344728603692144,0.3316890569516478,0.0639792201321213,0.0676795621879037,0.1289247236391269
90.0,,,0.7,0.0,1.0,0.1,0.5189621182884656,0.4985842620411658,0.3163439617785068,0.3241215043285983,0.45916338796531,0.0929676999473838,0.11728059455472115,0.20513952274809
90.0,,,0.7,1.0,0.0,0.1,0.6091369896759119,0.5578722723567677,0.3400746230973076,0.2940382901598292,0.459483493299192,0.10567676060986368,0.09851718268780464,0.21582644138910895
90.0,,,0.7,1.0,1.0,0.1,0.4846868774263984,0.4831885393012054,0.3058042775822098,0.2354714084377937,0.4801005430939312,0.08607910606846461,0.09279543942430812,0.1806655126906236
90.0,,,0.8,0.0,0.0,0.1,0.5597453835477788,0.498106057421057,0.2837803527526919,0.24401974927037615,0.3789895979510359,0.10753798871441696,0.08610570985025645,0.2011925070898532
90.0,,,0.8,0.0,1.0,0.1,0.6021598930281564,0.5192502471791258,0.3108018435778821,0.3329511883664057,0.3596365186235108,0.09362079842166927,0.0778991196719806,0.15150926899446288
90.0,,,0.8,1.0,0.0,0.1,0.6564588551115498,0.5136900049438623,0.23437621239304224,0.3323804285733537,0.2382117602455121,0.031028396843787588,0.06176471415675795,0.0903528201838288
90.0,,,0.8,1.0,1.0,0.1,0.5701269781359601,0.5162634932434685,0.3110886554071404,0.2551504441457223,0.4122592766447325,0.08154298736358617,0.09730520323110653,0.1811904098183563
90.0,,,0.9,0.0,0.0,0.1,0.6636124462471769,0.5473175154291733,0.3169912204754829,0.3577462033942348,0.3228700174055673,0.06925937890662906,0.06474339334915717,0.12997330986089475
90.0,,,0.9,0.0,1.0,0.1,0.6246717725011137,0.520365110104533,0.2783743406455391,0.2623217990418417,0.3192864845270281,0.047167539531919184,0.03492879759821785,0.09799808192901532
90.0,,,0.9,1.0,0.0,0.1,0.5696414296713698,0.5371154175633008,0.33953816896018263,0.3646781075782481,0.474360769121141,0.05434280013618338,0.06565010380166203,0.12156631688041693
90.0,,,0.9,1.0,1.0,0.1,0.6583656727369303,0.5718027492319481,0.3636058886242223,0.3753839843478475,0.4046167131348693,0.09820549508726184,0.0719308454291711,0.17009199512562395
90.0,,,1.0,0.0,0.0,0.1,0.6372350083427927,0.5558457109957244,0.34572546544761923,0.4396863164731221,0.3989391828017662,0.056085475265139004,0.07374938713620563,0.12387747117636355
90.0,,,1.0,0.0,1.0,0.1,0.5668684130510477,0.4982502369022906,0.284933788940174,0.3423910179306108,0.3663819810784069,0.02615570180777336,0.049534311777720684,0.08884790405446938
90.0,,,1.0,1.0,0.0,0.1,0.6075360430150849,0.5355929074688655,0.32879476273006164,0.3498994433015309,0.3969048844116477,0.09625009797742044,0.09918371692708958,0.19555678142106175
90.0,,,1.0,1.0,1.0,0.1,0.6601814609299639,0.5354645647728762,0.3038783326151927,0.378006492322752,0.2950901344409023,0.06480717345681697,0.0861263428755716,0.14914420317965338
100.0,,,0.0,0.0,0.0,0.1,0.6192979944476951,0.5410596573035095,0.34448476625908225,0.3711280188951409,0.3899024750729903,0.08688723213880696,0.09942976655961576,0.16621722844275438
100.0,,,0.0,0.0,1.0,0.1,0.5938724563724562,0.5526955793937335,0.3574888283530224,0.30030248307494034,0.4736021876276156,0.05207850117597508,0.065838045076464,0.14410148142093954
100.0,,,0.0,1.0,0.0,0.1,0.5833069921393275,0.5104470915062542,0.2984186621039599,0.2541476366339536,0.36983889245659307,0.10863037609403596,0.06558905618382008,0.17662903527364113
100.0,,,0.0,1.0,1.0,0.1,0.6451606944870418,0.5454046523974334,0.32295090897337875,0.3838924091275543,0.3531307850096158,0.08427505662079461,0.06841878956077395,0.15944772460086507
100.0,,,0.1,0.0,0.0,0.1,0.6121691789356459,0.5678831710083805,0.373210778664704,0.3468370396620293,0.482257373625975,0.07806150483699151,0.05512060237490492,0.12065947505407225
100.0,,,0.1,0.0,1.0,0.1,0.6066107625987864,0.5355774620958155,0.329627071037622,0.3354013077696961,0.3982869455061291,0.1287376762440846,0.10050722770436793,0.2207821801060003
100.0,,,0.1,1.0,0.0,0.1,0.6233508884706489,0.5021905509239055,0.26067778535411945,0.2584791910050551,0.2685143666932873,0.07686140158914949,0.10092619800325367,0.1793059417161591
100.0,,,0.1,1.0,1.0,0.1,0.6021331274325287,0.5473759519366146,0.34266962188018624,0.42738435729576507,0.44120378549130895,0.06430906793877599,0.06569525427922007,0.1318461857150013
100.0,,,0.2,0.0,0.0,0.1,0.5854844271011935,0.4804332151800385,0.24252803584502494,0.2455240508820741,0.27795842618430583,0.08936839139542999,0.08495885722522835,0.1732142735119128
100.0,,,0.2,0.0,1.0,0.1,0.5833393598363658,0.494286849180913,0.2673336188872598,0.3668519752239788,0.3224202201311029,0.10431955065986634,0.11444960154052584,0.2308908121785293
100.0,,,0.2,1.0,0.0,0.1,0.5818356624494351,0.5499286833290838,0.36319490168475904,0.3411814194137509,0.4886648425825947,0.08001740883364436,0.057510481429985265,0.13811764302046384
100.0,,,0.2,1.0,1.0,0.1,0.6055997860638579,0.5127897686502031,0.2952471525486132,0.2912365016866689,0.3338428275011325,0.0832838708018249,0.0770205641257425,0.16809388270009618
100.0,,,0.3,0.0,0.0,0.1,0.5579376118298274,0.4979225661281359,0.27179038790843313,0.22215992054108594,0.3825827566092685,0.09546982424367888,0.08954561529548402,0.1908482771658204
100.0,,,0.3,0.0,1.0,0.1,0.6671503289018259,0.5514331243189711,0.3190561470996133,0.4301371363798813,0.32778839195050163,0.08687972506846922,0.08045487966107008,0.15266194430462166
100.0,,,0.3,1.0,0.0,0.1,0.5773469173918275,0.5324614179438747,0.3094912735242659,0.27843351799735405,0.4459038002055137,0.09566466490150552,0.07999257491169724,0.15534626928688167
100.0,,,0.3,1.0,1.0,0.1,0.6955837238771371,0.562855943471943,0.32841042722109626,0.42603036758054735,0.30695264897992536,0.04588172936888165,0.06371530106066484,0.10080045102800653
100.0,,,0.4,0.0,0.0,0.1,0.54696776358453,0.4832766772783978,0.2824806189162908,0.3129718862061532,0.3600566922997896,0.06865789863412114,0.11360239922427655,0.20528460347793853
100.0,,,0.4,0.0,1.0,0.1,0.7305041070759632,0.5666696754267592,0.3074157883141445,0.5883463457307234,0.2505548333027309,0.041971498386140414,0.046267819603844594,0.07508238109958812
100.0,,,0.4,1.0,0.0,0.1,0.535269415808338,0.494102109569637,0.3060245216541323,0.2669358415953053,0.4143574245413899,0.07882496887526227,0.04507906140925698,0.1489307166919812
100.0,,,0.4,1.0,1.0,0.1,0.6795517969919167,0.5306710323393361,0.2532692684333281,0.3368809258883515,0.24359395184064025,0.10710710115931547,0.12446708405665982,0.2324282533157795
100.0,,,0.5,0.0,0.0,0.1,0.4649473591090357,0.4641999205698618,0.2756301386404744,0.2080500230632459,0.4630009874014486,0.028137291672077302,0.035333489205442825,0.08505579824759621
100.0,,,0.5,0.0,1.0,0.1,0.669481868808216,0.5511735335831843,0.3218937610755005,0.3697708931724832,0.3231214047161073,0.055059906544436835,0.04841273522487887,0.09546358140787134
100.0,,,0.5,1.0,0.0,0.1,0.7018855315262501,0.5529696381447676,0.2932288837854212,0.47147982291884005,0.2655923009290292,0.05428270401362136,0.03694453131201806,0.09360820680232304
100.0,,,0.5,1.0,1.0,0.1,0.6558756376870148,0.5215554129451785,0.2822431242197811,0.3528098711031321,0.2625883835473313,0.09875483439224407,0.07587311370578523,0.17564759509427114
100.0,,,0.6,0.0,0.0,0.1,0.6474579144489324,0.541975778136526,0.3134916035902188,0.3685706703305492,0.3384418828259842,0.07728462622336219,0.10391406641632067,0.17941471014871296
