tau,accuracy,f1,precision,recall,auc,dpr,eor,eOdds,kf,k,u,f,lf,nc,m
0.3,0.6712038823353115,0.7232387997401064,0.6604460873850149,0.7996922886779013,0.6611035558322061,0.3349795610885716,0.23587336841626422,0.6369873390453467,2,0.0,52.2,27.8,0.0,1.0,1.0
0.3,0.6758368429932377,0.7177945548311756,0.6742193598953286,0.7678282865232916,0.6685542822262577,0.17004504554632516,0.10400331931337929,0.2919091530665385,2,0.0,59.2,30.8,0.0,0.0,0.0
0.3,0.6759812464174223,0.727415621008239,0.6638748348382519,0.804729671248451,0.6657838852850987,0.333947791459158,0.23004545354755696,0.6343108939272091,2,0.0,59.2,30.8,0.0,0.0,1.0
0.3,0.6758368429932377,0.7177945548311756,0.6742193598953286,0.7678282865232916,0.6685542822262577,0.17004504554632516,0.10400331931337929,0.2919091530665385,2,0.0,59.2,30.8,0.0,1.0,0.0
0.3,0.6759812464174223,0.727415621008239,0.6638748348382519,0.804729671248451,0.6657838852850987,0.333947791459158,0.23004545354755696,0.6343108939272091,2,0.0,59.2,30.8,0.0,1.0,1.0
0.3,0.6745331252862132,0.7167241364035906,0.6733068939350458,0.7668091903451988,0.667341095747523,0.16420951005583415,0.09916270173560553,0.2804134974449738,2,0.0,65.4,34.6,0.0,0.0,0.0
0.3,0.6719275761287935,0.7270676073257325,0.6576762971247855,0.8133842555876623,0.6608173543821698,0.3090897427256647,0.21268897605462453,0.5845045088357518,2,0.0,65.4,34.6,0.0,0.0,1.0
0.3,0.6745331252862132,0.7167241364035906,0.6733068939350458,0.7668091903451988,0.667341095747523,0.16420951005583415,0.09916270173560553,0.2804134974449738,2,0.0,65.4,34.6,0.0,1.0,0.0
0.3,0.6719275761287935,0.7270676073257325,0.6576762971247855,0.8133842555876623,0.6608173543821698,0.3090897427256647,0.21268897605462453,0.5845045088357518,2,0.0,65.4,34.6,0.0,1.0,1.0
0.3,0.6732316082119231,0.7214872880570286,0.6655519734256855,0.7882927695354229,0.6641522147009364,0.14893912514609103,0.08612739008092278,0.25007031486316,2,10.0,0.0,0.0,0.0,0.0,0.0
0.3,0.6701899146049707,0.7214153352481123,0.6604558141526956,0.7955634374345262,0.6602945472167185,0.1748392669583529,0.10334900736897219,0.3067792033267573,2,10.0,0.0,0.0,0.0,0.0,1.0
0.3,0.672507809626406,0.7039585865978132,0.6845709749309328,0.725398932267547,0.6685699503592881,0.08315196855672295,0.05712519583998341,0.16061822611184184,2,10.0,0.0,0.0,0.0,1.0,0.0
0.3,0.669611148195848,0.7044450180269776,0.6782110619030812,0.7334049748858608,0.6647044650408362,0.11893115976662913,0.053605302678157815,0.1927205863246289,2,10.0,0.0,0.0,0.0,1.0,1.0
0.3,0.6768508107235786,0.7194828466111255,0.6742007126894294,0.7718705915102799,0.6693501385252228,0.17389902829319862,0.10981909760594591,0.29858522374981217,2,20.0,0.0,0.0,0.0,0.0,0.0
0.3,0.6685971804655072,0.7227489859752493,0.6564251156960245,0.8044177073119754,0.6577809511947686,0.19796186585074288,0.12035818189678196,0.35615807984488257,2,20.0,0.0,0.0,0.0,0.0,1.0
0.3,0.6778640449096744,0.7170277723723679,0.679035506011602,0.7603503506519305,0.6714351495543158,0.16165382808524623,0.09666237006892038,0.27343057530566617,2,20.0,0.0,0.0,0.0,1.0,0.0
0.3,0.6694659064353836,0.7203634667669853,0.660502552957134,0.7929212014182083,0.6597813024550044,0.1852045553989972,0.10777919427273905,0.3298343372680524,2,20.0,0.0,0.0,0.0,1.0,1.0
0.3,0.6772852785005518,0.718986351594133,0.6755974788374706,0.7689132398530265,0.6700444101506904,0.1782272995522503,0.10897936128806715,0.3084348527421473,2,30.0,0.0,0.0,0.0,0.0,0.0
0.3,0.6657040819641381,0.7170220867191877,0.6573803136623179,0.7888727529387084,0.6558669510435096,0.2098149438718213,0.13966779505480936,0.3774533259525815,2,30.0,0.0,0.0,0.0,0.0,1.0
0.3,0.6788771743037356,0.7188543437340413,0.678824175025192,0.7646233319120634,0.6721696787563541,0.17537340078026617,0.10910707354911604,0.3013479312170928,2,30.0,0.0,0.0,0.0,1.0,0.0
0.3,0.6667171065661641,0.7166558807881397,0.6594540824254367,0.7850948056630759,0.6572706662080756,0.2078798579593435,0.13906257168558253,0.37272741621780603,2,30.0,0.0,0.0,0.0,1.0,1.0
0.3,0.6782980935185078,0.7193757775385472,0.676990995949218,0.7680833537997176,0.6712263227327225,0.18105160741011084,0.11143929462703454,0.3140022751119559,2,40.0,0.0,0.0,0.0,0.0,0.0
0.3,0.6665703977172103,0.7245624045555867,0.651524106803652,0.816604616825569,0.6547048461901506,0.21489871338705466,0.13955109032555676,0.3909790503844726,2,40.0,0.0,0.0,0.0,0.0,1.0
0.3,0.6790219968960598,0.7189829136237459,0.6788747441999328,0.7648782874819897,0.6722801815522758,0.1753189867669925,0.10776979803951489,0.3014822700498853,2,40.0,0.0,0.0,0.0,1.0,0.0
0.3,0.666136453900412,0.7244954454478716,0.6509825860187501,0.81744408539956,0.6542180035341311,0.20874951059461613,0.13415018374552545,0.37842898942241165,2,40.0,0.0,0.0,0.0,1.0,1.0
0.3,0.6785874243270518,0.7190948563399364,0.6779261755249677,0.7662227834880719,0.6716943935727795,0.18271281478601137,0.1123037062442906,0.3173369167957317,2,50.0,0.0,0.0,0.0,0.0,0.0
0.3,0.6681634462327788,0.7251690196566712,0.653309310520693,0.8152243736047644,0.6564824240953466,0.21437260100357663,0.13865573341424098,0.38985160692949433,2,50.0,0.0,0.0,0.0,0.0,1.0
0.3,0.6787322469193763,0.7188143177642444,0.6784839889680752,0.7648585107568202,0.6719351138870133,0.17875828128073437,0.11011405320336771,0.3089401625657027,2,50.0,0.0,0.0,0.0,1.0,0.0
0.3,0.667873696256095,0.7254647270514327,0.6525999204919717,0.817141834560368,0.6560607864749889,0.21285345778111558,0.13445183009101552,0.3875880088329379,2,50.0,0.0,0.0,0.0,1.0,1.0
0.3,0.6784429161108323,0.7189922472000957,0.6777457760331792,0.7662243923210245,0.6715382657205149,0.1811039880459942,0.11110218342663054,0.31424655396340073,2,60.0,0.0,0.0,0.0,0.0,0.0
0.3,0.6696121961161976,0.7263158970516311,0.6545698640439626,0.8161089758270659,0.6579957765821505,0.22302193253116567,0.14247400132817561,0.40710454070033614,2,60.0,0.0,0.0,0.0,0.0,1.0
0.3,0.6788773838878054,0.7191940057185779,0.6783377551758829,0.7659515410249809,0.6720191240231104,0.17976498172015734,0.11047522417898163,0.31091587022069533,2,60.0,0.0,0.0,0.0,1.0,0.0
0.3,0.6696121961161976,0.7262494355275836,0.6546357903978454,0.8158361245310223,0.658013671921783,0.2228593967935641,0.14184704208052673,0.40691521821417515,2,60.0,0.0,0.0,0.0,1.0,1.0
0.3,0.6778635209494996,0.7188657918131678,0.6766355149792954,0.7672452465994166,0.6707630184053981,0.17654233413288437,0.10939619358963906,0.30439186253794603,2,70.0,0.0,0.0,0.0,0.0,0.0
0.3,0.6722176404815823,0.7294116725591866,0.6552458581555894,0.8226879390921257,0.6601345580844858,0.21921036107897382,0.1376252868981625,0.3989496634349384,2,70.0,0.0,0.0,0.0,0.0,1.0
0.3,0.6785876339111215,0.7190962696393741,0.6777111276821197,0.7664266927112855,0.6715864158535162,0.17779967881542916,0.10980921202379357,0.3068364549286842,2,70.0,0.0,0.0,0.0,1.0,0.0
0.3,0.6725072856662312,0.7293163100188496,0.655782487082442,0.8215920425285923,0.6605096954650687,0.21826256746255157,0.13829422397880736,0.39633682199197917,2,70.0,0.0,0.0,0.0,1.0,1.0
0.3,0.6781533757182184,0.7188910928403305,0.6773372372977189,0.7664987244924877,0.6712180192477766,0.18273773653736847,0.11167431641146508,0.317940476726149,2,80.0,0.0,0.0,0.0,0.0,0.0
0.3,0.6716392932405993,0.7300294667337475,0.653875541852498,0.8265182416664411,0.6592763001422626,0.21529321263960272,0.13691562061300336,0.3903132267619377,2,80.0,0.0,0.0,0.0,0.0,1.0
0.3,0.6781533757182184,0.7188910928403305,0.6773372372977189,0.7664987244924877,0.6712180192477766,0.18273773653736847,0.11167431641146508,0.317940476726149,2,80.0,0.0,0.0,0.0,1.0,0.0
0.3,0.6716392932405993,0.7300294667337475,0.653875541852498,0.8265182416664411,0.6592763001422626,0.21529321263960272,0.13691562061300336,0.3903132267619377,2,80.0,0.0,0.0,0.0,1.0,1.0
0.3,0.6774296819247362,0.7187330314469145,0.6761589581357661,0.7675627766509461,0.6703096166255439,0.17936046313955445,0.11245793185872817,0.31009357304263435,2,90.0,0.0,0.0,0.0,0.0,0.0
0.3,0.6701909625253204,0.7299299813221405,0.6516740605201169,0.8297021508978265,0.6574088529901168,0.21857907437609567,0.1386651681728617,0.39850312684682043,2,90.0,0.0,0.0,0.0,0.0,1.0
0.3,0.6774296819247362,0.7187330314469145,0.6761589581357661,0.7675627766509461,0.6703096166255439,0.17936046313955445,0.11245793185872817,0.31009357304263435,2,90.0,0.0,0.0,0.0,1.0,0.0
0.3,0.6701909625253204,0.7299299813221405,0.6516740605201169,0.8297021508978265,0.6574088529901168,0.21857907437609567,0.1386651681728617,0.39850312684682043,2,90.0,0.0,0.0,0.0,1.0,1.0
0.3,0.6785879482872266,0.7190024423807048,0.6779421685295739,0.7659323766441901,0.6716743625300373,0.17679477994099188,0.1083962505294049,0.3049133541164729,2,100.0,0.0,0.0,0.0,0.0,0.0
0.3,0.6685978092177169,0.7275354798622955,0.6515233677996932,0.8237135185520321,0.6560912891023033,0.22347674060229727,0.14841497678752985,0.40717336738342863,2,100.0,0.0,0.0,0.0,0.0,1.0
0.3,0.6785879482872266,0.7190024423807048,0.6779421685295739,0.7659323766441901,0.6716743625300373,0.17679477994099188,0.1083962505294049,0.3049133541164729,2,100.0,0.0,0.0,0.0,1.0,0.0
0.3,0.6685978092177169,0.7275354798622955,0.6515233677996932,0.8237135185520321,0.6560912891023033,0.22347674060229727,0.14841497678752985,0.40717336738342863,2,100.0,0.0,0.0,0.0,1.0,1.0
0.4,0.669610833819743,0.7175855798418252,0.6635353077381246,0.7817466817033623,0.6607114571110433,0.08288472507004863,0.050836216123776604,0.1457155278406882,2,0.0,7.0,3.0,0.0,0.0,0.0
0.4,0.6738107937891856,0.7226001149961541,0.6654919476162197,0.7907546535077831,0.664536747388769,0.34432379949519043,0.2474129173180913,0.6533885864767818,2,0.0,7.0,3.0,0.0,0.0,1.0
0.4,0.6667166873980243,0.6905234093220686,0.6893184512157727,0.6924913571608082,0.6648786354808826,0.029756225847528305,0.0540893895029958,0.0938468464434739,2,0.0,7.0,3.0,0.0,1.0,0.0
0.4,0.6733760116361076,0.7045310129586757,0.6856421512997637,0.7252961594891594,0.6694065015312349,0.30643412057110997,0.22959036365538346,0.5698933632258267,2,0.0,7.0,3.0,0.0,1.0,1.0
0.4,0.6717835918727489,0.7203472255605774,0.664419282013433,0.7872624528986518,0.6627337859728194,0.15112505447920427,0.08909538965460269,0.2549492098834087,2,0.0,13.0,7.0,0.0,0.0,0.0
0.4,0.6681634462327788,0.7185574558030204,0.6602340196834935,0.7885171462295204,0.6585969343633578,0.35078584830216814,0.2545787213785268,0.6690899132074982,2,0.0,13.0,7.0,0.0,0.0,1.0
0.4,0.6769946901875883,0.714562138075521,0.6803447054333018,0.7533146026744719,0.6710452295187983,0.12076785720661484,0.06399257493131509,0.19619552144197816,2,0.0,13.0,7.0,0.0,1.0,0.0
0.4,0.670915704239152,0.712597559122124,0.671329071839567,0.7597177858256549,0.663886731320667,0.3407346661612019,0.2615634943937322,0.6415196410512427,2,0.0,13.0,7.0,0.0,1.0,1.0
0.4,0.6748237135991768,0.718060692232481,0.6722342057053073,0.7713571222546468,0.6672692816819092,0.15304544639822837,0.09136207325217019,0.2570424858801428,2,0.0,20.0,10.0,0.0,0.0,0.0
0.4,0.6662816956608762,0.7166939759562442,0.6591605401017386,0.7859447655860867,0.656923965147833,0.3495191087705555,0.25819874162581735,0.6656549150295537,2,0.0,20.0,10.0,0.0,0.0,1.0
0.4,0.6768501819713687,0.7140067122792938,0.6806933406399851,0.7514102786867114,0.6710019706270021,0.14271531844966195,0.07364476918192382,0.23678114754512322,2,0.0,20.0,10.0,0.0,1.0,0.0
0.4,0.6677284544956307,0.7155828709841968,0.6625781289741441,0.778222847130764,0.6589343410318423,0.34206592967374994,0.25695199755577514,0.6484306347633821,2,0.0,20.0,10.0,0.0,1.0,1.0
0.4,0.6751128348236508,0.7199863268786068,0.670679531973973,0.7781594444288673,0.6671394982204195,0.16334921263757565,0.09801556426705535,0.2790485566268985,2,0.0,26.0,14.0,0.0,0.0,0.0
0.4,0.6690334297070748,0.719417975520767,0.6603528538144704,0.7903536295016063,0.6592506242907301,0.35031021738029555,0.25258321481413815,0.6679251009609993,2,0.0,26.0,14.0,0.0,0.0,1.0
0.4,0.6781532709261834,0.7186906129468875,0.6775071675545595,0.7661783491838029,0.6712087129061283,0.16090078632685098,0.09429077645167397,0.2727052189189106,2,0.0,26.0,14.0,0.0,1.0,0.0
0.4,0.6717836966647839,0.7194625123761567,0.6648810970697244,0.7840774677995561,0.6626615119895345,0.34673076444712836,0.2562227111706631,0.6574757887757435,2,0.0,26.0,14.0,0.0,1.0,1.0
0.4,0.6764158189864306,0.7191031541309771,0.6740096204474959,0.7714032395375212,0.6690366955468425,0.1729914580373641,0.10651661961995558,0.2980424320276694,2,0.0,33.0,17.0,0.0,0.0,0.0
0.4,0.6657015669552988,0.7168680761159164,0.6579462195434462,0.7879735968025847,0.6560212916924442,0.35319888573230246,0.25591490271746103,0.6756329862929713,2,0.0,33.0,17.0,0.0,0.0,1.0
0.4,0.6774289483804915,0.7186532912602502,0.6763824851343921,0.767356012324613,0.6704482463915948,0.1630795366543126,0.09903316377660654,0.2764872476686585,2,0.0,33.0,17.0,0.0,1.0,0.0
0.4,0.6691760516666649,0.7196819732308555,0.6608271458350804,0.790641859295326,0.6595308207267696,0.34659156036147687,0.24951707903223,0.6605203568969071,2,0.0,33.0,17.0,0.0,1.0,1.0
0.4,0.6765611655389299,0.7184417718098383,0.6750606562704035,0.7686481578191963,0.6693276528134863,0.17327502696314973,0.10513294862910819,0.29845908879489197,2,0.0,39.2,20.8,0.0,0.0,0.0
0.4,0.6723625678659416,0.7238906644529114,0.6615834688104325,0.7996188109882003,0.6622931970546787,0.3401577310160457,0.24188087309962758,0.646587559115248,2,0.0,39.2,20.8,0.0,0.0,1.0
0.4,0.6777191175253151,0.7187497883936338,0.6768321836440865,0.76705305341398,0.6707345624000542,0.16728779178537118,0.10425532882705021,0.28451854516125613,2,0.0,39.2,20.8,0.0,1.0,0.0
0.4,0.6745343827906328,0.725211536814511,0.6637599833007137,0.7996184545588878,0.6646169416566783,0.34021583860301635,0.24186322070648147,0.6458083982361917,2,0.0,39.2,20.8,0.0,1.0,1.0
0.4,0.6774290531725263,0.7193074757451059,0.6757678889955689,0.7697782319432317,0.6702837196897254,0.17417541267593095,0.10831233486835515,0.2996972089997705,2,0.0,46.0,24.0,0.0,0.0,0.0
0.4,0.6716378261521098,0.7240691588987576,0.6601898977079281,0.8020652552886232,0.6613646824079357,0.33788744175409813,0.23632247923764757,0.643741487383673,2,0.0,46.0,24.0,0.0,0.0,1.0
0.4,0.6794558359208233,0.72014829364841,0.678386843543321,0.768151022159094,0.672564169797815,0.17345174161060975,0.10639393288648376,0.2977055179109189,2,0.0,46.0,24.0,0.0,1.0,0.0
0.4,0.6725067617060563,0.7246403884206201,0.6609387794503367,0.8023186812300297,0.6622534339118256,0.33416846851105253,0.23577326797320372,0.6350343446030784,2,0.0,46.0,24.0,0.0,1.0,1.0
0.4,0.6764161333625355,0.7177749626388785,0.6754865046724962,0.7662010465594176,0.6692942959970057,0.1750876324040708,0.10696156721501493,0.3021554682521169,2,0.0,52.2,27.8,0.0,0.0,0.0
0.4,0.6713486001356008,0.7237265361992062,0.6601342966153083,0.8013029394027746,0.6611074885352461,0.3357867470572315,0.2344391338080491,0.6393074799918023,2,0.0,52.2,27.8,0.0,0.0,1.0
0.4,0.6767057785471843,0.7175921675232759,0.676258131447716,0.7648897641273301,0.6697616282036533,0.16929733001592867,0.10214739967997022,0.2899513650364985,2,0.0,52.2,27.8,0.0,1.0,0.0
0.4,0.6714933179358903,0.7233471487202869,0.6608186535259442,0.7994249089987571,0.6614446949331549,0.33456924878135286,0.2363090982637588,0.6357958881242146,2,0.0,52.2,27.8,0.0,1.0,1.0
0.4,0.6758367382012027,0.7176429959793665,0.674404854936914,0.7672619224239605,0.6685932892279902,0.1715973013035657,0.10616955599927227,0.29500028696244734,2,0.0,59.2,30.8,0.0,0.0,0.0
0.4,0.6762707868100362,0.7277232814489666,0.6640043904692717,0.8052724120896994,0.6660458708865915,0.33414549067793886,0.2291889224983064,0.6349427201408326,2,0.0,59.2,30.8,0.0,0.0,1.0
0.4,0.6765607463707898,0.7183198805184219,0.6749370004326093,0.7681026349457882,0.6693150559611881,0.16874768739465898,0.10357135387061471,0.28880517825082963,2,0.0,59.2,30.8,0.0,1.0,0.0
0.4,0.6752575526239403,0.7269183526845165,0.6632522922317516,0.8044583170788604,0.6650308934251201,0.33081677056084696,0.2283006143792171,0.6277943313918763,2,0.0,59.2,30.8,0.0,1.0,1.0
0.4,0.6746779478785376,0.7171040461122338,0.6731804438545608,0.7678754913958712,0.6674093589762794,0.16267576300561243,0.09854372062201082,0.2769844498210648,2,0.0,65.4,34.6,0.0,0.0,0.0
0.4,0.6725066569140212,0.7278837562931966,0.6577960172427855,0.8152972414149406,0.6613118310873716,0.3075016252953155,0.20962149144687608,0.5816098266626561,2,0.0,65.4,34.6,0.0,0.0,1.0
0.4,0.6743885122779588,0.7163463896895894,0.6734921251828673,0.7657524796104386,0.6672839124252218,0.16253679826778697,0.09742490227828134,0.2770595978583758,2,0.0,65.4,34.6,0.0,1.0,0.0
0.4,0.6723620439057667,0.7273999779339428,0.6580544959394892,0.8136696752014906,0.661276197474473,0.30801605641039903,0.21105189716377054,0.5822524351274383,2,0.0,65.4,34.6,0.0,1.0,1.0
0.4,0.6701903337731105,0.7219447971977767,0.6599959213165647,0.7974751573435808,0.6601903139767056,0.13112921640713793,0.0723366189066035,0.2147795410325782,2,10.0,0.0,0.0,0.0,0.0,0.0
0.4,0.6665707120933152,0.722704169462643,0.653295699697559,0.8093325641670861,0.6553171437847045,0.14865539638850991,0.08304703990576312,0.25413432823167603,2,10.0,0.0,0.0,0.0,0.0,1.0
0.4,0.671494470648275,0.7008841108044109,0.6862357840370489,0.7170095613167223,0.6681159193382009,0.061884991055700375,0.05972001052807148,0.14114439162899678,2,10.0,0.0,0.0,0.0,1.0,0.0
0.4,0.6668603572779641,0.6999969808390585,0.6780945399267269,0.7239668746832353,0.6624929062121195,0.0955177146653817,0.048381799004868054,0.1663583835255988,2,10.0,0.0,0.0,0.0,1.0,1.0
0.4,0.675982294337772,0.7202536411219238,0.6716126388277395,0.776904160321579,0.6679201474310001,0.1636852934208503,0.09961439600751305,0.27852593892091415,2,20.0,0.0,0.0,0.0,0.0,0.0
0.4,0.6677290832478405,0.7238083048203731,0.6539076214713322,0.8108705971349721,0.6562696234891615,0.18932855436425916,0.11344159850327495,0.3386931727452308,2,20.0,0.0,0.0,0.0,0.0,1.0
0.4,0.6761263833858516,0.7141900905531329,0.6792803190053631,0.7539413262115483,0.6701599349084999,0.14913952001956687,0.07997437529028957,0.2502843934847868,2,20.0,0.0,0.0,0.0,1.0,0.0
0.4,0.6696107290277081,0.7192658719978811,0.66191312013649,0.7883420110794704,0.6603135684572292,0.17050805945096945,0.09686723780717417,0.298661912172354,2,20.0,0.0,0.0,0.0,1.0,1.0
0.4,0.6749687457755711,0.7187207002441128,0.6717280088459091,0.7735183071292452,0.667218378462941,0.16922501733021766,0.10504925985646414,0.28989987639440734,2,30.0,0.0,0.0,0.0,0.0,0.0
0.4,0.6645455012255429,0.7172747874378443,0.6552239075533187,0.7926250352260099,0.6542807310954516,0.20377026890226574,0.1369561499173921,0.36484906511157955,2,30.0,0.0,0.0,0.0,0.0,1.0
0.4,0.6788769647196655,0.7181878521107221,0.6795775770635448,0.7621912772547198,0.6723536204868295,0.1698128808206188,0.1040318830915797,0.2898661651760436,2,30.0,0.0,0.0,0.0,1.0,0.0
0.4,0.6662830579573308,0.7153301784231362,0.6600842683927725,0.7810864870540611,0.657141696714063,0.19655780071501633,0.13109293961236285,0.34931412820391566,2,30.0,0.0,0.0,0.0,1.0,1.0
0.4,0.67771943190142,0.7195649719656176,0.6756001826689866,0.7702401915035237,0.6703868685947989,0.1753141093375367,0.10911514553425306,0.3017708937420077,2,40.0,0.0,0.0,0.0,0.0,0.0
0.4,0.6657021957075087,0.7254185521224492,0.6493581877132348,0.8222767016797045,0.6533264218932725,0.21019187799466166,0.13512884080316206,0.38191613247320444,2,40.0,0.0,0.0,0.0,0.0,1.0
0.4,0.6791666099043144,0.7188574930837474,0.6793456229475445,0.7640722856606098,0.6725244298325243,0.1742968196566826,0.10684908265584143,0.29939087094756944,2,40.0,0.0,0.0,0.0,1.0,0.0
0.4,0.6671497928785429,0.7238995167002278,0.6531052764425078,0.8125852270252226,0.6556818153460059,0.20599452157067066,0.13282694027895497,0.37176843764196393,2,40.0,0.0,0.0,0.0,1.0,1.0
0.4,0.6771401415321224,0.7185458121939211,0.6759559980540193,0.767591659305182,0.6700562347248177,0.18154009362352938,0.11124778119365061,0.31561985034743495,2,50.0,0.0,0.0,0.0,0.0,0.0
0.4,0.6674399620233666,0.7254556770466192,0.6518331077397084,0.8181730522302466,0.6554117369257242,0.21171833619408126,0.13856740421196184,0.38396702787968745,2,50.0,0.0,0.0,0.0,0.0,1.0
0.4,0.678732456503446,0.7188140557041278,0.6785215418402504,0.7648670883331251,0.6719529497512551,0.1761676243429334,0.10895260177708402,0.3033097449231539,2,50.0,0.0,0.0,0.0,1.0,0.0
0.4,0.6651240580505957,0.7235569425005677,0.650083287680092,0.8160533748759988,0.6530855377521467,0.2085113807560956,0.13273418728485065,0.3788554507531268,2,50.0,0.0,0.0,0.0,1.0,1.0
0.4,0.6781532709261835,0.7188856820264631,0.6773441585501374,0.7664972436170682,0.6712136219146247,0.1821360890009871,0.11172914267427943,0.31649773211966475,2,60.0,0.0,0.0,0.0,0.0,0.0
0.4,0.6694673735238732,0.7261615234237195,0.6544931426958988,0.8158346274045692,0.6578586023709023,0.22323908779718088,0.1429059667709402,0.40753650614310066,2,60.0,0.0,0.0,0.0,0.0,1.0
0.4,0.6782980935185079,0.7186768430296994,0.6778634550306998,0.7654058384328936,0.6714395242608091,0.17985023321205842,0.10922130568368382,0.3117238073955006,2,60.0,0.0,0.0,0.0,1.0,0.0
0.4,0.6693225509315488,0.7261426148841672,0.6542972525852067,0.8161104729535188,0.6576907234336448,0.22133883785479241,0.14023123149574945,0.40398936396127566,2,60.0,0.0,0.0,0.0,1.0,1.0
0.4,0.6775738757648508,0.7189067574399889,0.6760860507174045,0.7680667947404534,0.6704069213102722,0.17609650189505616,0.10923301605868299,0.3035128879512118,2,70.0,0.0,0.0,0.0,0.0,0.0
0.4,0.6719281000889684,0.7294408290665715,0.6547815459543785,0.8235079901067095,0.659775101145047,0.2193609025204272,0.1385210340576199,0.39912286134643826,2,70.0,0.0,0.0,0.0,0.0,1.0
0.4,0.6785878434951915,0.7192461929749356,0.6775564330231857,0.7669783675581512,0.6715538402841302,0.1762791198766575,0.1089415812201251,0.30362205596844316,2,70.0,0.0,0.0,0.0,1.0,0.0
0.4,0.6726522130505904,0.7293398999604951,0.6559859889801712,0.8213236501098405,0.6606839122485116,0.2169643265586772,0.1375497833199273,0.39352518406799575,2,70.0,0.0,0.0,0.0,1.0,1.0
0.4,0.6785878434951916,0.7192357870631972,0.6777307831458101,0.7667730729149843,0.6716619419252826,0.18165101605396197,0.1112423509687005,0.31544665561328133,2,80.0,0.0,0.0,0.0,0.0,0.0
0.4,0.6713496480559507,0.7298575723834247,0.6536068321034418,0.8265182416664411,0.6589695516760049,0.21616277785699403,0.13809946575501605,0.39209131851629453,2,80.0,0.0,0.0,0.0,0.0,1.0
0.4,0.6781533757182184,0.7188910928403305,0.6773372372977189,0.7664987244924877,0.6712180192477766,0.18273773653736847,0.11167431641146508,0.317940476726149,2,80.0,0.0,0.0,0.0,1.0,0.0
0.4,0.6716392932405993,0.7299629656078921,0.65393397130451,0.8262438932439444,0.6592925001641431,0.216379461046344,0.13853143119778064,0.3923657185694224,2,80.0,0.0,0.0,0.0,1.0,1.0
0.4,0.6775745045170607,0.7189730356774943,0.6761393584145372,0.7681084792430333,0.6704272001794077,0.18117640574337227,0.1125280052120133,0.314145029391505,2,90.0,0.0,0.0,0.0,0.0,0.0
0.4,0.6706254303022936,0.7304541474816038,0.6518450979866596,0.8307965503349068,0.6578036252300536,0.21877961482120015,0.13907780402626144,0.3984628888937161,2,90.0,0.0,0.0,0.0,0.0,1.0
0.4,0.6771399319480526,0.7184781455880916,0.6759534811750216,0.7672899253549024,0.6700292015635245,0.1762227022287939,0.10953707643397807,0.30376292195196647,2,90.0,0.0,0.0,0.0,1.0,0.0
0.4,0.6696117769480578,0.729391303932891,0.6513186496510415,0.8288916739481212,0.6568511870366608,0.21840549674832324,0.13993977667646068,0.3978572524861564,2,90.0,0.0,0.0,0.0,1.0,1.0
0.4,0.6785879482872266,0.7190024423807048,0.6779421685295739,0.7659323766441901,0.6716743625300373,0.17679477994099188,0.1083962505294049,0.3049133541164729,2,100.0,0.0,0.0,0.0,0.0,0.0
0.4,0.6687426318100413,0.727689190550278,0.6515990201258854,0.8239863698480757,0.656227714750325,0.22324711947715378,0.14793188500009022,0.4066902755959891,2,100.0,0.0,0.0,0.0,0.0,1.0
0.4,0.6785879482872266,0.7190024423807048,0.6779421685295739,0.7659323766441901,0.6716743625300373,0.17679477994099188,0.1083962505294049,0.3049133541164729,2,100.0,0.0,0.0,0.0,1.0,0.0
0.4,0.6687426318100413,0.727689190550278,0.6515990201258854,0.8239863698480757,0.656227714750325,0.22262534148926516,0.14793188500009022,0.40520551841565294,2,100.0,0.0,0.0,0.0,1.0,1.0
0.5,0.65802754144263,0.7229478192831559,0.6399335995127686,0.8310490630936409,0.6441493560552992,0.045545393044353275,0.05065478788744295,0.11045150267272578,2,0.0,7.0,3.0,0.0,0.0,0.0
0.5,0.6646894854815877,0.7329196568381173,0.6409180347058623,0.856141459320507,0.6493800001037054,0.2386086104447386,0.14933118899770811,0.44405399210868346,2,0.0,7.0,3.0,0.0,0.0,1.0
0.5,0.6533959430811582,0.6620167648759436,0.6951995587976276,0.632270743233683,0.6552221830448378,0.12926121796866594,0.20401732960693608,0.3037290653778366,2,0.0,7.0,3.0,0.0,1.0,0.0
0.5,0.6681651229053382,0.685795900914455,0.6981454110517897,0.674737698273366,0.6678848956951313,0.1712519336396136,0.10224438585546033,0.2955783178263531,2,0.0,7.0,3.0,0.0,1.0,1.0
0.5,0.6709143419426975,0.7228548654790121,0.6603172145115861,0.7990861533055131,0.6608518343056825,0.13358465757818813,0.07103771424136959,0.22051954576114113,2,0.0,13.0,7.0,0.0,0.0,0.0
0.5,0.6671501072546476,0.7206025327908131,0.6564158046793596,0.7990447540946388,0.656667517699194,0.33510561151129475,0.2395684385511921,0.6380424112917653,2,0.0,13.0,7.0,0.0,0.0,1.0
0.5,0.6741003341817995,0.710026777728154,0.6802513008069757,0.7436623527558993,0.6687341037141584,0.1012565292972714,0.04534739005821862,0.16390850273155602,2,0.0,13.0,7.0,0.0,1.0,0.0
0.5,0.6699021556769514,0.7103260570020182,0.6720430136531598,0.7538120277090188,0.6632933693831855,0.328448111019256,0.2484825928048489,0.6172945594995741,2,0.0,13.0,7.0,0.0,1.0,1.0
